id,scope,source,date,pos_prob,neg_prob,neu_prob,sent,news,pos_count,neg_count
042c062eab,DRREDDY.NS,The Economic Times (via gnews-rss),2026-01-21,0.829,0.1424,0.0286,0.6867,1.0,2,0
e4c5c715f3,TECHM.NS,simplywall.st (via gnews-rss),2026-01-21,0.0754,0.0288,0.8958,0.0465,-1.0,0,2
9a3598c2c1,MACRO,BusinessLine (via gnews-rss),2026-01-21,0.08,0.0143,0.9057,0.0656,0.0,0,0
f2b90287f7,ICICIBANK.NS,scanx.trade (via gnews-rss),2026-01-20,0.0238,0.0448,0.9313,-0.021,0.0,0,0
63c24e09db,SBIN.NS,Investing.com (via gnews-rss),2026-01-20,0.0501,0.0385,0.9115,0.0116,1.0,2,0
ecc575fc3d,BAJFINANCE.NS,Upstox (via gnews-rss),2026-01-20,0.0179,0.9428,0.0393,-0.9249,0.0,0,0
2f7d7bef4f,BAJFINANCE.NS,The Times of India (via gnews-rss),2026-01-20,0.0275,0.284,0.6885,-0.2566,0.0,0,0
343826627f,ASIANPAINT.NS,The Hindu (via gnews-rss),2026-01-20,0.0075,0.9712,0.0213,-0.9637,-1.0,0,2
b92b28425d,WIPRO.NS,The Economic Times (via gnews-rss),2026-01-20,0.5264,0.0688,0.4048,0.4576,0.0,0,0
740147b07e,TATASTEEL.NS,scanx.trade (via gnews-rss),2026-01-20,0.0397,0.0374,0.9229,0.0023,0.0,0,0
e713128b15,ADANIENT.NS,Moneycontrol.com (via gnews-rss),2026-01-20,0.0404,0.0171,0.9424,0.0233,0.0,0,0
6259a5721d,BAJAJFINSV.NS,The New Indian Express (via gnews-rss),2026-01-20,0.0074,0.9716,0.021,-0.9642,-1.0,0,2
fc6c9baf79,DRREDDY.NS,Upstox (via gnews-rss),2026-01-20,0.0114,0.9588,0.0298,-0.9474,-0.3333,2,4
c0a4a9d7ba,DIVISLAB.NS,simplywall.st (via gnews-rss),2026-01-20,0.1867,0.0571,0.7562,0.1296,-1.0,0,6
88554f7f51,TECHM.NS,Moneycontrol.com (via gnews-rss),2026-01-20,0.926,0.0192,0.0549,0.9068,0.0,0,0
2ee5301e94,INDUSINDBK.NS,Equitymaster (via gnews-rss),2026-01-20,0.0068,0.9646,0.0285,-0.9578,0.0,0,0
15043b61be,INDUSINDBK.NS,Moneycontrol.com (via gnews-rss),2026-01-20,0.0153,0.9227,0.062,-0.9073,-1.0,0,2
7831bc5371,APOLLOHOSP.NS,scanx.trade (via gnews-rss),2026-01-20,0.6485,0.0133,0.3382,0.6353,0.0,0,0
8d0873c3d2,TATACONSUM.NS,scanx.trade (via gnews-rss),2026-01-20,0.0178,0.0463,0.9359,-0.0284,0.0,0,0
7f38fc33f1,SBILIFE.NS,Goodreturns (via gnews-rss),2026-01-20,0.9394,0.0148,0.0457,0.9246,1.0,2,0
1aad521b76,HDFCLIFE.NS,Upstox (via gnews-rss),2026-01-20,0.0335,0.0548,0.9117,-0.0213,-1.0,0,2
c2f673f9e3,LTIM.NS,Business Standard (via gnews-rss),2026-01-20,0.0599,0.0138,0.9263,0.0461,0.0,0,0
2b3892f0db,LTIM.NS,Moneycontrol.com (via gnews-rss),2026-01-20,0.9286,0.0189,0.0525,0.9097,0.0,0,0
421e3d6493,LTIM.NS,Business Standard (via gnews-rss),2026-01-20,0.9129,0.0218,0.0653,0.891,0.0,0,0
1620b5ec2d,RELIANCE.NS,theweek.in (via gnews-rss),2026-01-19,0.0229,0.8304,0.1467,-0.8075,0.0,0,0
f4020e10f6,RELIANCE.NS,The Hindu (via gnews-rss),2026-01-19,0.0064,0.9684,0.0252,-0.962,0.0,0,0
8efdf5e74e,RELIANCE.NS,Business Standard (via gnews-rss),2026-01-19,0.016,0.8907,0.0933,-0.8747,0.0,0,0
ae89fd56dd,TCS.NS,scanx.trade (via gnews-rss),2026-01-19,0.0291,0.0433,0.9276,-0.0143,0.0,0,0
6e86b81e75,TCS.NS,scanx.trade (via gnews-rss),2026-01-19,0.0295,0.042,0.9285,-0.0125,0.0,0,0
a8e0c80a0e,HDFCBANK.NS,scanx.trade (via gnews-rss),2026-01-19,0.032,0.0345,0.9335,-0.0025,0.0,0,0
0e88e7de40,HDFCBANK.NS,scanx.trade (via gnews-rss),2026-01-19,0.0256,0.0474,0.927,-0.0217,0.0,0,0
c2986b9a6c,ICICIBANK.NS,Rediff MoneyWiz (via gnews-rss),2026-01-19,0.0071,0.9608,0.0321,-0.9537,-1.0,0,2
3f7af5bfe5,ICICIBANK.NS,The Hindu (via gnews-rss),2026-01-19,0.0086,0.9711,0.0203,-0.9625,-1.0,0,4
7247c27507,ICICIBANK.NS,Fortune India (via gnews-rss),2026-01-19,0.0089,0.9686,0.0225,-0.9597,1.0,2,0
c129ac9546,ICICIBANK.NS,theweek.in (via gnews-rss),2026-01-19,0.0141,0.9494,0.0365,-0.9353,0.0,0,0
d9a871755f,ICICIBANK.NS,The Hindu (via gnews-rss),2026-01-19,0.0778,0.0623,0.8599,0.0155,0.0,0,0
cc36958bc5,ICICIBANK.NS,BusinessLine (via gnews-rss),2026-01-19,0.0118,0.903,0.0852,-0.8913,0.0,0,0
fdaa1bf51b,ICICIBANK.NS,Rediff MoneyWiz (via gnews-rss),2026-01-19,0.0167,0.8189,0.1643,-0.8022,-1.0,0,4
c07f6e4079,HINDUNILVR.NS,HDFC Sky (via gnews-rss),2026-01-19,0.9551,0.0197,0.0252,0.9354,0.0,0,0
3e8839fa75,HINDUNILVR.NS,Business Standard (via gnews-rss),2026-01-19,0.9013,0.0168,0.0819,0.8845,0.0,0,0
9ab2132c25,HINDUNILVR.NS,scanx.trade (via gnews-rss),2026-01-19,0.9408,0.0201,0.0391,0.9207,0.0,0,0
ddd5c84c46,HINDUNILVR.NS,Bloomberg (via gnews-rss),2026-01-19,0.0223,0.0401,0.9376,-0.0179,1.0,2,0
34f44f4501,HINDUNILVR.NS,The New Indian Express (via gnews-rss),2026-01-19,0.0086,0.9722,0.0193,-0.9636,-1.0,0,4
ec3e971843,SBIN.NS,simplywall.st (via gnews-rss),2026-01-19,0.9103,0.0533,0.0365,0.857,0.0,0,0
a46a82c4b4,SBIN.NS,scanx.trade (via gnews-rss),2026-01-19,0.8909,0.0179,0.0913,0.873,-1.0,0,2
d1ba77bbf4,BHARTIARTL.NS,scanx.trade (via gnews-rss),2026-01-19,0.034,0.0246,0.9415,0.0094,0.0,0,0
fe60331d13,BHARTIARTL.NS,scanx.trade (via gnews-rss),2026-01-19,0.0133,0.9457,0.0411,-0.9324,-1.0,0,4
4ec9b58da8,AXISBANK.NS,scanx.trade (via gnews-rss),2026-01-19,0.0273,0.0434,0.9294,-0.0161,0.0,0,0
8b021f9bab,MARUTI.NS,Equitypandit (via gnews-rss),2026-01-19,0.8996,0.0182,0.0822,0.8814,0.0,0,0
dd5ab5ac12,SUNPHARMA.NS,scanx.trade (via gnews-rss),2026-01-19,0.0331,0.0213,0.9456,0.0118,0.0,0,0
92cd2263d7,SUNPHARMA.NS,HDFC Sky (via gnews-rss),2026-01-19,0.0592,0.0145,0.9263,0.0447,0.0,0,0
6289c7d160,WIPRO.NS,Rediff MoneyWiz (via gnews-rss),2026-01-19,0.0084,0.9574,0.0343,-0.949,0.0,0,0
84c8a5028a,WIPRO.NS,Business Today (via gnews-rss),2026-01-19,0.0223,0.1696,0.8082,-0.1473,-1.0,0,2
6d0731907a,WIPRO.NS,Business Standard (via gnews-rss),2026-01-19,0.0077,0.9698,0.0225,-0.962,1.0,2,0
7d5095d8c3,WIPRO.NS,Upstox (via gnews-rss),2026-01-19,0.0751,0.8911,0.0339,-0.816,0.0,0,0
8840abfff2,COALINDIA.NS,The New Indian Express (via gnews-rss),2026-01-19,0.3055,0.0138,0.6806,0.2917,0.0,0,0
6f358d6a35,COALINDIA.NS,BusinessLine (via gnews-rss),2026-01-19,0.0472,0.0142,0.9387,0.033,0.0,0,0
cad3c552ee,COALINDIA.NS,Business Standard (via gnews-rss),2026-01-19,0.0471,0.0134,0.9395,0.0336,0.0,0,0
e864709dcc,COALINDIA.NS,Upstox (via gnews-rss),2026-01-19,0.0415,0.0163,0.9422,0.0253,0.0,0,0
c85bce36d3,GRASIM.NS,The Economic Times (via gnews-rss),2026-01-19,0.1639,0.0161,0.82,0.1479,0.0,0,0
86114c2847,CIPLA.NS,Business Standard (via gnews-rss),2026-01-19,0.0103,0.9684,0.0213,-0.9581,0.0,0,0
f39a944446,BRITANNIA.NS,Business Today (via gnews-rss),2026-01-19,0.7336,0.0203,0.2461,0.7132,1.0,2,0
658cf79ad0,HEROMOTOCO.NS,simplywall.st (via gnews-rss),2026-01-19,0.7606,0.0093,0.2301,0.7513,0.0,0,0
9d4ed01b1b,DIVISLAB.NS,Business Standard (via gnews-rss),2026-01-19,0.0087,0.9538,0.0375,-0.9451,-1.0,0,2
2c84a05761,DIVISLAB.NS,The Economic Times (via gnews-rss),2026-01-19,0.0294,0.7306,0.2401,-0.7012,-1.0,0,2
51ac826755,TECHM.NS,Upstox (via gnews-rss),2026-01-19,0.9439,0.0213,0.0348,0.9226,1.0,2,0
5791d33332,TECHM.NS,scanx.trade (via gnews-rss),2026-01-19,0.033,0.0159,0.9511,0.0171,0.0,0,0
58ffd84c93,LTIM.NS,CNBC TV18 (via gnews-rss),2026-01-19,0.0341,0.885,0.0808,-0.8509,1.0,2,0
be2e74f7f1,LTIM.NS,Equitymaster (via gnews-rss),2026-01-19,0.0382,0.0151,0.9467,0.023,0.0,0,0
05f1bc9e7a,LTIM.NS,Upstox (via gnews-rss),2026-01-19,0.0167,0.898,0.0853,-0.8814,0.0,0,0
6cf95339c0,SHRIRAMFIN.NS,scanx.trade (via gnews-rss),2026-01-19,0.0279,0.0225,0.9495,0.0054,0.0,0,0
51583e0282,MACRO,Business Standard (via gnews-rss),2026-01-19,0.0461,0.0127,0.9412,0.0334,0.0,0,0
67268629d5,MACRO,The Economic Times (via gnews-rss),2026-01-19,0.0383,0.8376,0.1241,-0.7993,-1.0,0,2
4a408df5f3,HDFCBANK.NS,TradingView (via gnews-rss),2026-01-18,0.0081,0.9688,0.023,-0.9607,1.0,2,0
88d13f4ea1,HDFCBANK.NS,scanx.trade (via gnews-rss),2026-01-18,0.0249,0.0469,0.9282,-0.022,0.0,0,0
ae871caf7c,ICICIBANK.NS,TradingView (via gnews-rss),2026-01-18,0.7443,0.1625,0.0932,0.5818,0.0,0,0
a0a91a580d,ICICIBANK.NS,Upstox (via gnews-rss),2026-01-18,0.0313,0.7518,0.2168,-0.7205,0.0,0,0
3f0aa877c0,BHARTIARTL.NS,scanx.trade (via gnews-rss),2026-01-18,0.1534,0.011,0.8356,0.1425,0.0,0,0
3454be0129,MARUTI.NS,scanx.trade (via gnews-rss),2026-01-18,0.0261,0.0456,0.9283,-0.0196,0.0,0,0
b999b74fb7,HCLTECH.NS,Moneycontrol.com (via gnews-rss),2026-01-18,0.0525,0.0133,0.9343,0.0392,0.0,0,0
785ea55f05,ULTRACEMCO.NS,scanx.trade (via gnews-rss),2026-01-18,0.0422,0.0345,0.9232,0.0077,0.0,0,0
1eb0e1ffe5,POWERGRID.NS,The Economic Times (via gnews-rss),2026-01-18,0.0637,0.0156,0.9206,0.0481,0.0,0,0
249d6819c9,JSWSTEEL.NS,simplywall.st (via gnews-rss),2026-01-18,0.125,0.0102,0.8649,0.1148,0.0,0,0
1e1ee3cf25,ADANIPORTS.NS,simplywall.st (via gnews-rss),2026-01-18,0.082,0.0423,0.8757,0.0397,-0.3333,2,4
55367392fc,ADANIPORTS.NS,The Economic Times (via gnews-rss),2026-01-18,0.0662,0.0161,0.9177,0.0501,0.0,0,0
8241f6a66d,COALINDIA.NS,The Economic Times (via gnews-rss),2026-01-18,0.9217,0.0122,0.0662,0.9095,1.0,4,0
2755ae857a,TECHM.NS,scanx.trade (via gnews-rss),2026-01-18,0.9355,0.0306,0.0339,0.9049,0.0,0,0
919edc3383,INDUSINDBK.NS,scanx.trade (via gnews-rss),2026-01-18,0.0231,0.045,0.9319,-0.0219,0.0,0,0
6d0796d237,HDFCLIFE.NS,scanx.trade (via gnews-rss),2026-01-18,0.0317,0.0212,0.9471,0.0104,0.0,0,0
2a699e2f96,MACRO,IBTimes India (via gnews-rss),2026-01-18,0.0447,0.0184,0.9369,0.0263,1.0,2,0
fc295874f5,HDFCBANK.NS,simplywall.st (via gnews-rss),2026-01-17,0.0778,0.0109,0.9113,0.0669,0.0,0,0
1b14dbafcd,ICICIBANK.NS,Upstox (via gnews-rss),2026-01-17,0.021,0.9489,0.0301,-0.9279,1.0,2,0
d633d48a6f,WIPRO.NS,simplywall.st (via gnews-rss),2026-01-17,0.086,0.0115,0.9025,0.0745,0.0,2,2
c39b7f234f,TATASTEEL.NS,simplywall.st (via gnews-rss),2026-01-17,0.0562,0.0118,0.932,0.0444,-1.0,0,2
e2fa4a92ab,CIPLA.NS,simplywall.st (via gnews-rss),2026-01-17,0.0221,0.2219,0.756,-0.1998,-1.0,0,2
a113dbdf31,TATACONSUM.NS,simplywall.st (via gnews-rss),2026-01-17,0.6473,0.0091,0.3437,0.6382,0.0,0,0
e7420a302e,SHRIRAMFIN.NS,simplywall.st (via gnews-rss),2026-01-17,0.5837,0.0103,0.4059,0.5734,0.0,2,2
fca869f86d,BPCL.NS,simplywall.st (via gnews-rss),2026-01-17,0.0269,0.0331,0.9401,-0.0062,0.0,2,2
9218cfc6a1,BPCL.NS,Mint (via gnews-rss),2026-01-17,0.0419,0.0206,0.9374,0.0213,0.0,0,0
7929872377,RELIANCE.NS,Upstox (via gnews-rss),2026-01-16,0.9385,0.0274,0.0341,0.9111,1.0,4,0
ec3b1fbc41,INFY.NS,The Times of India (via gnews-rss),2026-01-16,0.6851,0.0223,0.2926,0.6628,0.0,0,0
1581882b93,INFY.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.9192,0.0305,0.0503,0.8887,1.0,2,0
e851f281c9,INFY.NS,India Today (via gnews-rss),2026-01-16,0.5782,0.0184,0.4034,0.5597,0.0,0,0
c74c375fa9,INFY.NS,Finshots (via gnews-rss),2026-01-16,0.085,0.0109,0.9041,0.0741,-1.0,0,2
8ad3ad065c,INFY.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.9356,0.021,0.0433,0.9146,0.0,0,0
9c204050ed,INFY.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.3865,0.0447,0.5688,0.3417,0.0,0,0
9defc998cf,ITC.NS,scanx.trade (via gnews-rss),2026-01-16,0.0299,0.0176,0.9525,0.0123,-1.0,0,2
4072b156ed,KOTAKBANK.NS,scanx.trade (via gnews-rss),2026-01-16,0.3785,0.0267,0.5948,0.3519,0.0,0,0
d2af317fce,LT.NS,simplywall.st (via gnews-rss),2026-01-16,0.0235,0.9503,0.0262,-0.9268,-0.3333,2,4
ea786b2e8e,LT.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.8692,0.0169,0.1139,0.8523,1.0,2,0
fb9334110d,LT.NS,Business Standard (via gnews-rss),2026-01-16,0.7559,0.0119,0.2322,0.744,0.0,0,0
9c64fa040c,AXISBANK.NS,The Economic Times (via gnews-rss),2026-01-16,0.0761,0.0189,0.905,0.0572,0.0,0,0
868e67dd1d,AXISBANK.NS,The Economic Times (via gnews-rss),2026-01-16,0.882,0.018,0.0999,0.864,0.0,0,0
072c3ee9fd,HCLTECH.NS,Business Standard (via gnews-rss),2026-01-16,0.0406,0.0161,0.9434,0.0245,0.0,0,0
ccda6fb91a,WIPRO.NS,Business Standard (via gnews-rss),2026-01-16,0.9284,0.0155,0.056,0.9129,0.0,0,0
95b5944ffe,WIPRO.NS,Upstox (via gnews-rss),2026-01-16,0.6899,0.0672,0.2429,0.6227,0.0,0,0
100954ea8d,ULTRACEMCO.NS,scanx.trade (via gnews-rss),2026-01-16,0.0183,0.054,0.9277,-0.0357,-1.0,0,2
2acc76dd98,NTPC.NS,Equitypandit (via gnews-rss),2026-01-16,0.0392,0.0199,0.9409,0.0193,0.0,0,0
4c51568f54,NTPC.NS,India Infoline (via gnews-rss),2026-01-16,0.1139,0.013,0.8731,0.1008,0.0,0,0
da10890488,TATAMOTORS.NS,Business Standard (via gnews-rss),2026-01-16,0.5514,0.0111,0.4375,0.5402,1.0,2,0
33a511a476,GRASIM.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.0547,0.0174,0.9279,0.0374,0.0,0,0
7d829a1f53,GRASIM.NS,Upstox (via gnews-rss),2026-01-16,0.0368,0.0306,0.9327,0.0062,0.0,0,0
77268a63d3,TECHM.NS,Business Standard (via gnews-rss),2026-01-16,0.9511,0.0228,0.026,0.9283,1.0,2,0
362871e382,TECHM.NS,Upstox (via gnews-rss),2026-01-16,0.9172,0.0252,0.0576,0.8919,1.0,2,0
e16d94a16d,APOLLOHOSP.NS,scanx.trade (via gnews-rss),2026-01-16,0.0238,0.0303,0.9459,-0.0065,0.0,0,0
d5af15bd7c,HDFCLIFE.NS,Business Standard (via gnews-rss),2026-01-16,0.0519,0.0132,0.9349,0.0387,-1.0,0,2
6852104ae6,LTIM.NS,India Infoline (via gnews-rss),2026-01-16,0.8814,0.0132,0.1054,0.8682,1.0,2,0
36d2e3603d,LTIM.NS,Equitypandit (via gnews-rss),2026-01-16,0.9367,0.029,0.0342,0.9077,0.0,0,0
ce2f876e43,LTIM.NS,Business Standard (via gnews-rss),2026-01-16,0.6458,0.0315,0.3226,0.6143,0.0,0,0
57d1162f13,LTIM.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.8504,0.0385,0.1111,0.812,1.0,2,0
8cd0f6215d,LTIM.NS,Business Standard (via gnews-rss),2026-01-16,0.8863,0.0189,0.0948,0.8675,1.0,2,0
c4a8014191,SHRIRAMFIN.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.0375,0.0181,0.9444,0.0194,0.0,0,0
5ff36b2ff2,BPCL.NS,Moneycontrol.com (via gnews-rss),2026-01-16,0.9265,0.0231,0.0504,0.9034,-1.0,0,4
b0b5f659d7,RELIANCE.NS,scanx.trade (via gnews-rss),2026-01-15,0.0315,0.024,0.9445,0.0075,0.0,0,0
e8b2f0d786,TCS.NS,Business Today (via gnews-rss),2026-01-15,0.0581,0.0205,0.9214,0.0375,0.0,0,0
9407adeb67,HDFCBANK.NS,scanx.trade (via gnews-rss),2026-01-15,0.0279,0.0436,0.9285,-0.0157,0.0,0,0
712163a9b1,INFY.NS,scanx.trade (via gnews-rss),2026-01-15,0.0249,0.0448,0.9303,-0.02,0.0,0,0
6791f9b801,INFY.NS,Business Standard (via gnews-rss),2026-01-15,0.9162,0.0177,0.0661,0.8986,0.0,0,0
434d194dac,INFY.NS,The Economic Times (via gnews-rss),2026-01-15,0.5878,0.0151,0.3971,0.5727,0.0,0,0
320ba26ee7,BHARTIARTL.NS,scanx.trade (via gnews-rss),2026-01-15,0.0326,0.0292,0.9382,0.0035,0.0,0,0
717c1e87e4,LT.NS,Upstox (via gnews-rss),2026-01-15,0.0308,0.023,0.9462,0.0078,0.0,0,0
90673472ec,BAJFINANCE.NS,The Morning Context (via gnews-rss),2026-01-15,0.0567,0.0238,0.9195,0.0329,-1.0,0,2
661d4a6f7b,GRASIM.NS,scanx.trade (via gnews-rss),2026-01-15,0.0414,0.0249,0.9337,0.0165,0.0,0,0
f592346620,CIPLA.NS,scanx.trade (via gnews-rss),2026-01-15,0.0077,0.9714,0.0209,-0.9638,-1.0,0,2
d3a3df7156,INDUSINDBK.NS,Moneycontrol.com (via gnews-rss),2026-01-15,0.0358,0.0214,0.9428,0.0144,0.0,0,0
2687dcf838,HDFCLIFE.NS,Upstox (via gnews-rss),2026-01-15,0.924,0.0542,0.0217,0.8698,1.0,2,0
b0e3d84925,HDFCLIFE.NS,Business Standard (via gnews-rss),2026-01-15,0.0532,0.0162,0.9306,0.037,0.0,0,0
d268ff31f0,SHRIRAMFIN.NS,scanx.trade (via gnews-rss),2026-01-15,0.0174,0.0441,0.9385,-0.0268,0.0,0,0
fccc5ed08a,MACRO,IBEF (via gnews-rss),2026-01-15,0.4315,0.0096,0.5589,0.4219,0.0,0,0
5b62d6b6b6,TCS.NS,The New Indian Express (via gnews-rss),2026-01-14,0.0256,0.8428,0.1316,-0.8172,-1.0,0,2
cdae78dce8,HINDUNILVR.NS,HDFC Sky (via gnews-rss),2026-01-14,0.0062,0.9657,0.0281,-0.9595,0.0,0,0
944a8dc868,KOTAKBANK.NS,Business Standard (via gnews-rss),2026-01-14,0.0595,0.0115,0.929,0.0479,0.0,0,0
3201ffe90c,KOTAKBANK.NS,Moneycontrol.com (via gnews-rss),2026-01-14,0.0323,0.0212,0.9465,0.0111,0.0,0,0
71f5745d41,KOTAKBANK.NS,scanx.trade (via gnews-rss),2026-01-14,0.0073,0.9701,0.0226,-0.9628,0.0,0,0
9249cf0af5,AXISBANK.NS,Business Standard (via gnews-rss),2026-01-14,0.9029,0.03,0.0671,0.8729,0.0,0,0
aacf38db64,AXISBANK.NS,The Economic Times (via gnews-rss),2026-01-14,0.9366,0.0202,0.0432,0.9164,0.0,0,0
417201e0c4,ASIANPAINT.NS,Upstox (via gnews-rss),2026-01-14,0.8561,0.0825,0.0614,0.7736,0.0,0,0
0ec9f6cf64,HCLTECH.NS,Moneycontrol.com (via gnews-rss),2026-01-14,0.9351,0.0184,0.0465,0.9167,0.0,0,0
675e5d3303,SUNPHARMA.NS,scanx.trade (via gnews-rss),2026-01-14,0.9374,0.0202,0.0424,0.9172,0.0,0,0
ffc59bc80c,ULTRACEMCO.NS,simplywall.st (via gnews-rss),2026-01-14,0.0694,0.0178,0.9128,0.0515,-1.0,0,2
ac445ed00c,NESTLEIND.NS,Business Standard (via gnews-rss),2026-01-14,0.0584,0.0226,0.919,0.0358,0.0,0,0
907432faa1,ONGC.NS,Business Standard (via gnews-rss),2026-01-14,0.9246,0.0183,0.0571,0.9064,0.0,0,0
0ae3e0ef68,ONGC.NS,The Economic Times (via gnews-rss),2026-01-14,0.7643,0.0198,0.2159,0.7445,1.0,2,0
8b029df344,TATASTEEL.NS,HDFC Sky (via gnews-rss),2026-01-14,0.9367,0.0169,0.0464,0.9198,0.0,0,0
2ce6ec947c,COALINDIA.NS,Groww (via gnews-rss),2026-01-14,0.0546,0.0142,0.9312,0.0404,0.0,0,0
2c79f30153,COALINDIA.NS,Upstox (via gnews-rss),2026-01-14,0.0427,0.0147,0.9426,0.0279,0.0,0,0
482ad769ba,GRASIM.NS,The Economic Times (via gnews-rss),2026-01-14,0.1577,0.011,0.8313,0.1466,0.0,0,0
07bbc54189,HINDALCO.NS,Business Standard (via gnews-rss),2026-01-14,0.9292,0.0259,0.0449,0.9032,0.0,0,0
8dd928acb0,DRREDDY.NS,Stock Titan (via gnews-rss),2026-01-14,0.0779,0.0124,0.9097,0.0656,-1.0,0,2
9f33c63733,EICHERMOT.NS,Business Standard (via gnews-rss),2026-01-14,0.0112,0.9665,0.0223,-0.9553,0.0,0,0
dd8a121f21,TECHM.NS,Business Standard (via gnews-rss),2026-01-14,0.9436,0.0156,0.0409,0.928,1.0,4,0
ad6532a0db,INDUSINDBK.NS,Business Standard (via gnews-rss),2026-01-14,0.9329,0.0229,0.0441,0.91,0.0,0,0
950312113a,INDUSINDBK.NS,Business Today (via gnews-rss),2026-01-14,0.0452,0.0148,0.9399,0.0304,0.0,0,0
555db07dc0,BPCL.NS,HDFC Sky (via gnews-rss),2026-01-14,0.9466,0.0161,0.0373,0.9305,0.0,0,0
906c3038a2,MACRO,GETMONEYRICH (via gnews-rss),2026-01-14,0.0455,0.2364,0.7181,-0.191,-1.0,0,2
9782e7b84c,TCS.NS,Moneycontrol.com (via gnews-rss),2026-01-13,0.0156,0.9224,0.0619,-0.9068,-1.0,0,2
fdbf61c609,TCS.NS,Moneycontrol.com (via gnews-rss),2026-01-13,0.3153,0.0483,0.6364,0.2669,-1.0,0,2
c42ee368cf,HDFCBANK.NS,scanx.trade (via gnews-rss),2026-01-13,0.0239,0.0472,0.9289,-0.0233,0.0,0,0
ee0582c558,INFY.NS,Business Standard (via gnews-rss),2026-01-13,0.9417,0.0157,0.0426,0.926,0.0,0,0
03532b09e0,SBIN.NS,Moneycontrol.com (via gnews-rss),2026-01-13,0.0382,0.0162,0.9456,0.022,0.0,0,0
70692736dd,KOTAKBANK.NS,Upstox (via gnews-rss),2026-01-13,0.0308,0.0228,0.9465,0.008,0.0,0,0
af2baa969c,KOTAKBANK.NS,scanx.trade (via gnews-rss),2026-01-13,0.0301,0.0514,0.9185,-0.0213,0.0,0,0
c84ad1959e,LT.NS,scanx.trade (via gnews-rss),2026-01-13,0.035,0.0376,0.9274,-0.0025,0.0,0,0
6383c121b2,BAJFINANCE.NS,The Morning Context (via gnews-rss),2026-01-13,0.0431,0.016,0.9409,0.0271,0.0,0,0
d09ac15996,HCLTECH.NS,Business Standard (via gnews-rss),2026-01-13,0.84,0.023,0.1369,0.817,0.0,0,0
419c3f687e,HCLTECH.NS,Fortune India (via gnews-rss),2026-01-13,0.0073,0.9672,0.0256,-0.9599,0.0,2,2
6c6671b1ab,HCLTECH.NS,Moneycontrol.com (via gnews-rss),2026-01-13,0.0383,0.0188,0.9429,0.0196,0.0,0,0
fdfcc50565,TITAN.NS,The Economic Times (via gnews-rss),2026-01-13,0.0703,0.013,0.9167,0.0574,0.0,0,0
8a8635c41d,NTPC.NS,simplywall.st (via gnews-rss),2026-01-13,0.0299,0.1181,0.852,-0.0882,0.0,0,0
3dfe947dcc,COALINDIA.NS,Upstox (via gnews-rss),2026-01-13,0.9496,0.0209,0.0296,0.9287,0.0,0,0
1d61a72951,GRASIM.NS,Business Standard (via gnews-rss),2026-01-13,0.7943,0.0128,0.1928,0.7815,0.0,0,0
f800266ac3,GRASIM.NS,Business Standard (via gnews-rss),2026-01-13,0.0085,0.9477,0.0437,-0.9392,0.0,0,0
5dbf0131c4,BRITANNIA.NS,simplywall.st (via gnews-rss),2026-01-13,0.6951,0.0109,0.294,0.6841,0.0,0,0
ff357b70cb,EICHERMOT.NS,Moneycontrol.com (via gnews-rss),2026-01-13,0.0124,0.9589,0.0287,-0.9466,0.0,2,2
5aa00ec1f6,APOLLOHOSP.NS,simplywall.st (via gnews-rss),2026-01-13,0.8291,0.0083,0.1627,0.8208,-1.0,0,2
0f1306a27c,TATACONSUM.NS,The Economic Times (via gnews-rss),2026-01-13,0.0634,0.0136,0.923,0.0498,0.0,0,0
e01064a6f3,SBILIFE.NS,The Economic Times (via gnews-rss),2026-01-13,0.0707,0.0128,0.9165,0.0579,0.0,0,0
5db486e38f,HDFCLIFE.NS,The Economic Times (via gnews-rss),2026-01-13,0.075,0.0118,0.9132,0.0631,0.0,0,0
1cad641466,BPCL.NS,BusinessLine (via gnews-rss),2026-01-13,0.8341,0.0091,0.1568,0.825,0.0,0,0
4395f973a3,BPCL.NS,Equitypandit (via gnews-rss),2026-01-13,0.9284,0.0226,0.049,0.9058,0.0,0,0
bc580802fb,MACRO,DT Next (via gnews-rss),2026-01-13,0.0185,0.9517,0.0298,-0.9332,0.0,0,0
ee35035b67,MACRO,Forbes (via gnews-rss),2026-01-13,0.0299,0.6658,0.3043,-0.6359,0.0,0,0
fa5b81b2c6,TCS.NS,Upstox (via gnews-rss),2026-01-12,0.2582,0.0178,0.7241,0.2404,1.0,2,0
0c9210f9d4,TCS.NS,Upstox (via gnews-rss),2026-01-12,0.7233,0.0339,0.2428,0.6894,0.0,0,0
e241ae2548,HDFCBANK.NS,scanx.trade (via gnews-rss),2026-01-12,0.0278,0.0439,0.9284,-0.0161,0.0,0,0
0a54d9fcf4,ITC.NS,scanx.trade (via gnews-rss),2026-01-12,0.0256,0.0357,0.9387,-0.0101,0.0,0,0
