id,scope,source,date,pos_prob,neg_prob,neu_prob,sent,news,pos_count,neg_count
cace629dee,RELIANCE.NS,Business Standard (via gnews-rss),2026-02-12,0.0342,0.909,0.0568,-0.8748,-1.0,0,2
1e614f633d,TCS.NS,HDFC Sky (via gnews-rss),2026-02-12,0.0084,0.9657,0.026,-0.9573,0.0,0,0
851e47988f,TCS.NS,Deccan Chronicle (via gnews-rss),2026-02-12,0.01,0.9492,0.0407,-0.9392,0.0,0,0
4f5ac1c6ba,HDFCBANK.NS,simplywall.st (via gnews-rss),2026-02-12,0.9316,0.0423,0.0261,0.8894,0.0,2,2
d9dd8c7d62,INFY.NS,Moneycontrol.com (via gnews-rss),2026-02-12,0.037,0.9145,0.0485,-0.8775,-1.0,0,2
42e73f2940,INFY.NS,Upstox (via gnews-rss),2026-02-12,0.9025,0.0298,0.0677,0.8728,0.0,0,0
401d005b5b,ICICIBANK.NS,Moneycontrol.com (via gnews-rss),2026-02-12,0.0815,0.1057,0.8127,-0.0242,0.0,0,0
39ad665809,ICICIBANK.NS,The Times of India (via gnews-rss),2026-02-12,0.022,0.1758,0.8022,-0.1537,0.0,0,0
c68029ddf1,ICICIBANK.NS,Business Standard (via gnews-rss),2026-02-12,0.0073,0.9715,0.0212,-0.9642,0.0,0,0
a996331d97,LT.NS,Business Standard (via gnews-rss),2026-02-12,0.7858,0.0135,0.2007,0.7724,0.0,0,0
70b6036b3e,BAJFINANCE.NS,Moneycontrol.com (via gnews-rss),2026-02-12,0.0104,0.9459,0.0436,-0.9355,0.0,0,0
df5a55914d,HCLTECH.NS,outlookbusiness.com (via gnews-rss),2026-02-12,0.0396,0.0225,0.9379,0.0171,0.0,0,0
39cb760b39,HCLTECH.NS,Moneycontrol.com (via gnews-rss),2026-02-12,0.2027,0.6482,0.1491,-0.4455,0.0,0,0
3594651c9f,WIPRO.NS,Business Standard (via gnews-rss),2026-02-12,0.0227,0.9134,0.0638,-0.8907,0.0,0,0
6bb7ed76b0,ULTRACEMCO.NS,simplywall.st (via gnews-rss),2026-02-12,0.0246,0.0228,0.9526,0.0017,-1.0,0,2
5f0b25653e,ONGC.NS,Business Standard (via gnews-rss),2026-02-12,0.0145,0.9353,0.0503,-0.9208,-1.0,0,2
ceaffe5cf4,ONGC.NS,Moneycontrol.com (via gnews-rss),2026-02-12,0.028,0.0227,0.9493,0.0054,0.0,0,0
594246e9e2,ONGC.NS,Upstox (via gnews-rss),2026-02-12,0.0536,0.0209,0.9256,0.0327,0.0,0,0
ed65a7ad55,M&M.NS,Business Standard (via gnews-rss),2026-02-12,0.0155,0.9544,0.0301,-0.9389,1.0,2,0
2538ccf6dc,M&M.NS,The Hindu (via gnews-rss),2026-02-12,0.0123,0.8847,0.103,-0.8723,0.0,0,0
d7db4f84b0,ADANIENT.NS,AD HOC NEWS (via gnews-rss),2026-02-12,0.0255,0.0387,0.9358,-0.0132,0.0,0,0
486dc0db3f,COALINDIA.NS,Upstox (via gnews-rss),2026-02-12,0.141,0.6619,0.197,-0.5209,0.0,0,0
72735679b2,COALINDIA.NS,CNBC TV18 (via gnews-rss),2026-02-12,0.0296,0.8791,0.0913,-0.8495,0.0,2,2
44f95af9f7,COALINDIA.NS,Business Standard (via gnews-rss),2026-02-12,0.0079,0.9706,0.0215,-0.9627,1.0,2,0
62be6aaedc,COALINDIA.NS,Business Standard (via gnews-rss),2026-02-12,0.0089,0.9732,0.0179,-0.9642,0.0,2,2
1dd17a9d8d,HINDALCO.NS,NDTV Profit (via gnews-rss),2026-02-12,0.0101,0.9723,0.0176,-0.9622,0.3333,4,2
ba55433085,BRITANNIA.NS,Business Standard (via gnews-rss),2026-02-12,0.8363,0.0261,0.1376,0.8101,0.0,0,0
191a94ab2b,BRITANNIA.NS,Business Standard (via gnews-rss),2026-02-12,0.9345,0.0226,0.0429,0.9118,0.0,0,0
6e9d91fcd4,EICHERMOT.NS,Investing.com India (via gnews-rss),2026-02-12,0.0075,0.9661,0.0264,-0.9585,0.0,0,0
617151e883,DIVISLAB.NS,Business Standard (via gnews-rss),2026-02-12,0.0078,0.9703,0.0219,-0.9625,0.0,0,0
7bbfc85532,DIVISLAB.NS,The Economic Times (via gnews-rss),2026-02-12,0.5379,0.0253,0.4368,0.5126,1.0,2,0
3c36b65fe8,DIVISLAB.NS,Business Standard (via gnews-rss),2026-02-12,0.0662,0.013,0.9208,0.0533,0.0,0,0
1fbcbd5c6f,DIVISLAB.NS,Business Standard (via gnews-rss),2026-02-12,0.079,0.4113,0.5096,-0.3323,1.0,2,0
6e7f959839,DIVISLAB.NS,Business Standard (via gnews-rss),2026-02-12,0.0072,0.9708,0.022,-0.9636,0.0,2,2
eaade1f58b,TECHM.NS,Business Standard (via gnews-rss),2026-02-12,0.0668,0.7639,0.1692,-0.6971,0.0,0,0
f73796c29f,TATACONSUM.NS,Business Standard (via gnews-rss),2026-02-12,0.4344,0.3281,0.2376,0.1063,0.0,0,0
70b5a945c2,LTIM.NS,India Today (via gnews-rss),2026-02-12,0.0091,0.9113,0.0796,-0.9023,0.0,0,0
4e375df4e8,SHRIRAMFIN.NS,The Economic Times (via gnews-rss),2026-02-12,0.0589,0.0143,0.9267,0.0446,0.0,0,0
6c5cc2e103,SHRIRAMFIN.NS,Business Standard (via gnews-rss),2026-02-12,0.4167,0.0358,0.5475,0.3809,0.0,0,0
832de47354,MACRO,The Economic Times (via gnews-rss),2026-02-12,0.0401,0.1778,0.7821,-0.1376,0.0,0,0
a0a7b42251,RELIANCE.NS,Business Standard (via gnews-rss),2026-02-11,0.0707,0.0124,0.9169,0.0583,0.0,0,0
b1ec1ab932,TCS.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.0069,0.9637,0.0294,-0.9568,-0.3333,2,4
9dc4af68cd,TCS.NS,Upstox (via gnews-rss),2026-02-11,0.1845,0.0209,0.7946,0.1636,0.0,0,0
62d61d34c9,TCS.NS,Deccan Herald (via gnews-rss),2026-02-11,0.8492,0.0102,0.1406,0.8391,1.0,2,0
ae19e19471,TCS.NS,NDTV Profit (via gnews-rss),2026-02-11,0.9029,0.0141,0.0831,0.8888,1.0,2,0
a2e59315f7,HDFCBANK.NS,The Times of India (via gnews-rss),2026-02-11,0.0221,0.1777,0.8001,-0.1556,0.0,0,0
971e7d1625,SBIN.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.9077,0.0248,0.0675,0.8829,1.0,2,0
10da763b08,KOTAKBANK.NS,simplywall.st (via gnews-rss),2026-02-11,0.9501,0.0143,0.0356,0.9358,0.3333,4,2
3b46bb3719,BAJFINANCE.NS,scanx.trade (via gnews-rss),2026-02-11,0.0363,0.0162,0.9475,0.0201,0.0,0,0
8d455a43c2,MARUTI.NS,The Hindu (via gnews-rss),2026-02-11,0.2621,0.3023,0.4355,-0.0402,-1.0,0,2
a469a18227,MARUTI.NS,ETV Bharat (via gnews-rss),2026-02-11,0.1728,0.6792,0.1479,-0.5064,-1.0,0,2
a6d0eb0533,SUNPHARMA.NS,simplywall.st (via gnews-rss),2026-02-11,0.8404,0.0142,0.1454,0.8262,0.0,2,2
d8309a6449,TITAN.NS,Rediff MoneyWiz (via gnews-rss),2026-02-11,0.154,0.0717,0.7743,0.0823,0.0,0,0
8a6bfddf6b,TITAN.NS,scanx.trade (via gnews-rss),2026-02-11,0.0193,0.0316,0.9492,-0.0123,-1.0,0,2
667de33e75,TITAN.NS,India.Com (via gnews-rss),2026-02-11,0.9216,0.0194,0.059,0.9022,0.0,0,0
fc21e51e6c,TITAN.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.0316,0.0198,0.9486,0.0118,0.0,0,0
d578877bd3,TITAN.NS,Mint (via gnews-rss),2026-02-11,0.8265,0.0165,0.157,0.8101,0.0,0,0
2c715ce5f1,ULTRACEMCO.NS,The Economic Times (via gnews-rss),2026-02-11,0.0261,0.8066,0.1673,-0.7805,0.0,0,0
cde70214e1,M&M.NS,theweek.in (via gnews-rss),2026-02-11,0.0849,0.073,0.8421,0.0119,-1.0,0,2
6bc7854dc4,TATAMOTORS.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.9274,0.0252,0.0474,0.9021,1.0,2,0
98eabcaae6,TATAMOTORS.NS,simplywall.st (via gnews-rss),2026-02-11,0.0272,0.8379,0.1349,-0.8106,-1.0,0,4
07b672d04a,TATAMOTORS.NS,Business Standard (via gnews-rss),2026-02-11,0.9341,0.0168,0.0491,0.9173,0.0,0,0
14a7ca63ac,ADANIENT.NS,simplywall.st (via gnews-rss),2026-02-11,0.1245,0.0114,0.8642,0.1131,-1.0,0,2
45872ac7b5,GRASIM.NS,scanx.trade (via gnews-rss),2026-02-11,0.9098,0.0329,0.0573,0.8769,0.0,0,0
ab53ce78c9,GRASIM.NS,LatestLY (via gnews-rss),2026-02-11,0.0322,0.0185,0.9492,0.0137,0.0,0,0
118d3dba0c,HINDALCO.NS,simplywall.st (via gnews-rss),2026-02-11,0.6529,0.0101,0.337,0.6428,0.0,0,0
f76499dd6e,HINDALCO.NS,Upstox (via gnews-rss),2026-02-11,0.0504,0.0158,0.9337,0.0346,0.0,0,0
a084eea349,BRITANNIA.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.8029,0.0281,0.169,0.7747,1.0,2,0
e57e8137db,BRITANNIA.NS,Business Standard (via gnews-rss),2026-02-11,0.9449,0.0178,0.0373,0.9271,0.0,0,0
f3f14d57ea,EICHERMOT.NS,Business Standard (via gnews-rss),2026-02-11,0.9411,0.0197,0.0392,0.9215,0.0,0,0
2263bd9c0d,EICHERMOT.NS,Business Standard (via gnews-rss),2026-02-11,0.8876,0.0161,0.0963,0.8716,0.0,0,0
65eb76b81c,EICHERMOT.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.0126,0.9306,0.0568,-0.9179,0.0,0,0
06fcc27732,BAJAJ-AUTO.NS,The Economic Times (via gnews-rss),2026-02-11,0.0259,0.7988,0.1753,-0.7729,0.0,0,0
f74278224b,BAJAJ-AUTO.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.0393,0.0152,0.9455,0.024,0.0,0,0
2ac2854c93,DIVISLAB.NS,Business Standard (via gnews-rss),2026-02-11,0.0407,0.015,0.9443,0.0257,0.0,0,0
154badba7a,APOLLOHOSP.NS,Upstox (via gnews-rss),2026-02-11,0.8711,0.0306,0.0983,0.8404,0.0,0,0
f69a4b70b2,APOLLOHOSP.NS,Upstox (via gnews-rss),2026-02-11,0.3069,0.0176,0.6755,0.2893,0.0,0,0
c7f1f23fa3,APOLLOHOSP.NS,financialexpress.com (via gnews-rss),2026-02-11,0.0255,0.0397,0.9348,-0.0142,0.0,0,0
0f2daf7b49,SBILIFE.NS,simplywall.st (via gnews-rss),2026-02-11,0.0399,0.0233,0.9368,0.0167,0.0,0,0
2d46976c15,LTIM.NS,Moneycontrol.com (via gnews-rss),2026-02-11,0.0116,0.9103,0.0781,-0.8986,0.0,0,0
f50386f62d,MACRO,Moneycontrol.com (via gnews-rss),2026-02-11,0.0246,0.0409,0.9344,-0.0163,0.0,2,2
b677d63c7a,RELIANCE.NS,Bitget (via gnews-rss),2026-02-10,0.0304,0.0235,0.9461,0.007,-1.0,0,2
4cfdbb6013,RELIANCE.NS,simplywall.st (via gnews-rss),2026-02-10,0.7418,0.0361,0.2221,0.7058,0.0,0,0
c230887a46,HINDUNILVR.NS,Business Standard (via gnews-rss),2026-02-10,0.061,0.0123,0.9267,0.0488,0.0,0,0
242e8e98e7,ITC.NS,Business Today (via gnews-rss),2026-02-10,0.1937,0.7529,0.0534,-0.5593,0.0,0,0
b4fe3b8134,ITC.NS,Upstox (via gnews-rss),2026-02-10,0.4393,0.0248,0.5359,0.4145,0.0,0,0
dd9d509e64,KOTAKBANK.NS,The Economic Times (via gnews-rss),2026-02-10,0.037,0.0214,0.9415,0.0156,0.0,0,0
78e38e38a7,LT.NS,The Times of India (via gnews-rss),2026-02-10,0.0227,0.1848,0.7925,-0.1622,0.0,0,0
ffae03f286,MARUTI.NS,Business Standard (via gnews-rss),2026-02-10,0.7225,0.0134,0.2641,0.7092,0.0,0,0
f0f515ad90,MARUTI.NS,Business Standard (via gnews-rss),2026-02-10,0.9303,0.0205,0.0492,0.9097,0.0,0,0
248a3b8068,TITAN.NS,Upstox (via gnews-rss),2026-02-10,0.9097,0.0275,0.0628,0.8822,1.0,2,0
d2fb789de8,TITAN.NS,Bitget (via gnews-rss),2026-02-10,0.0304,0.0198,0.9497,0.0106,-1.0,0,2
773412b2da,TITAN.NS,Mint (via gnews-rss),2026-02-10,0.8649,0.0228,0.1124,0.8421,1.0,2,0
5da0be2b09,ULTRACEMCO.NS,Moneycontrol.com (via gnews-rss),2026-02-10,0.0354,0.0166,0.948,0.0189,0.0,0,0
19d1a33828,NESTLEIND.NS,Rediff MoneyWiz (via gnews-rss),2026-02-10,0.7242,0.0348,0.241,0.6894,0.0,0,0
7e02ea72f0,POWERGRID.NS,Bitget (via gnews-rss),2026-02-10,0.028,0.0229,0.9491,0.0051,-1.0,0,2
ad4e2be658,M&M.NS,simplywall.st (via gnews-rss),2026-02-10,0.0948,0.0096,0.8956,0.0852,-1.0,0,4
db185842fa,JSWSTEEL.NS,Business Standard (via gnews-rss),2026-02-10,0.0787,0.0181,0.9031,0.0606,0.0,0,0
f23e243e29,ADANIENT.NS,Bitget (via gnews-rss),2026-02-10,0.0336,0.0193,0.9471,0.0143,-1.0,0,2
96017f72b9,COALINDIA.NS,NDTV Profit (via gnews-rss),2026-02-10,0.0394,0.0252,0.9353,0.0142,1.0,2,0
fc39670a6f,COALINDIA.NS,Bitget (via gnews-rss),2026-02-10,0.0341,0.0201,0.9458,0.014,0.0,0,0
7189f971a0,GRASIM.NS,The Economic Times (via gnews-rss),2026-02-10,0.5152,0.0129,0.4718,0.5023,0.0,0,0
dd2b84ac73,HINDALCO.NS,Business Standard (via gnews-rss),2026-02-10,0.9124,0.0136,0.074,0.8988,0.0,0,0
3b5c2dda8a,CIPLA.NS,scanx.trade (via gnews-rss),2026-02-10,0.0232,0.0563,0.9205,-0.0332,0.0,0,0
effa3ec697,CIPLA.NS,Upstox (via gnews-rss),2026-02-10,0.0451,0.0158,0.9391,0.0294,0.0,0,0
20cc90e753,BRITANNIA.NS,Upstox (via gnews-rss),2026-02-10,0.9338,0.0189,0.0473,0.915,1.0,2,0
26232a6768,BRITANNIA.NS,Goodreturns (via gnews-rss),2026-02-10,0.9478,0.0228,0.0294,0.9251,1.0,2,0
a74d5352c2,BRITANNIA.NS,Upstox (via gnews-rss),2026-02-10,0.3722,0.1807,0.4472,0.1915,0.0,0,0
ea375b1de6,EICHERMOT.NS,Upstox (via gnews-rss),2026-02-10,0.5785,0.019,0.4025,0.5595,0.0,0,0
c32d0f2155,EICHERMOT.NS,Upstox (via gnews-rss),2026-02-10,0.9344,0.0316,0.0341,0.9028,0.0,0,0
e179981389,DIVISLAB.NS,simplywall.st (via gnews-rss),2026-02-10,0.0486,0.0151,0.9363,0.0336,-1.0,0,2
2c10167e9a,DIVISLAB.NS,GuruFocus (via gnews-rss),2026-02-10,0.031,0.0185,0.9505,0.0125,0.0,0,0
e9acd47bc8,DIVISLAB.NS,Upstox (via gnews-rss),2026-02-10,0.9508,0.0209,0.0283,0.9299,1.0,2,0
993645fa8e,APOLLOHOSP.NS,Upstox (via gnews-rss),2026-02-10,0.9425,0.0233,0.0342,0.9191,1.0,2,0
4cffefc03e,APOLLOHOSP.NS,CNBC TV18 (via gnews-rss),2026-02-10,0.9453,0.0236,0.0311,0.9217,1.0,2,0
74bb353ed1,APOLLOHOSP.NS,Business Standard (via gnews-rss),2026-02-10,0.044,0.015,0.941,0.029,-1.0,0,2
1b9d5f6593,MACRO,Moneycontrol.com (via gnews-rss),2026-02-10,0.0565,0.0349,0.9086,0.0216,0.0,0,0
ad774e65b5,RELIANCE.NS,Equitypandit (via gnews-rss),2026-02-09,0.0291,0.0197,0.9512,0.0095,0.0,0,0
6427b0ed1c,SBIN.NS,Investing.com India (via gnews-rss),2026-02-09,0.8708,0.0144,0.1148,0.8564,1.0,2,0
8141fa93c8,SBIN.NS,Latest news from Azerbaijan (via gnews-rss),2026-02-09,0.9159,0.0201,0.064,0.8959,0.0,0,0
d07cf06a08,SBIN.NS,Moneycontrol.com (via gnews-rss),2026-02-09,0.9409,0.0194,0.0397,0.9215,0.0,0,0
b927ac1605,KOTAKBANK.NS,scanx.trade (via gnews-rss),2026-02-09,0.0445,0.0797,0.8758,-0.0352,1.0,2,0
449ff822aa,TITAN.NS,NDTV Profit (via gnews-rss),2026-02-09,0.0336,0.038,0.9284,-0.0044,1.0,2,0
207e4c3c89,TITAN.NS,Upstox (via gnews-rss),2026-02-09,0.8411,0.0179,0.141,0.8231,1.0,4,0
9220d8c82f,ULTRACEMCO.NS,DT Next (via gnews-rss),2026-02-09,0.9422,0.0228,0.035,0.9194,0.0,0,0
36a4606206,POWERGRID.NS,Upstox (via gnews-rss),2026-02-09,0.0411,0.0244,0.9345,0.0167,0.0,0,0
2edc8c9402,M&M.NS,NDTV Profit (via gnews-rss),2026-02-09,0.0331,0.0408,0.9262,-0.0077,1.0,2,0
76904d9c0d,TATAMOTORS.NS,Upstox (via gnews-rss),2026-02-09,0.8803,0.0203,0.0993,0.86,0.0,0,0
a9b51b965d,TATASTEEL.NS,Moneycontrol.com (via gnews-rss),2026-02-09,0.9052,0.0193,0.0755,0.8858,0.0,0,0
c2bb193c0d,TATASTEEL.NS,Moneycontrol.com (via gnews-rss),2026-02-09,0.0319,0.0205,0.9476,0.0115,-1.0,0,2
1d743ab6ee,ADANIENT.NS,The Hindu (via gnews-rss),2026-02-09,0.045,0.0172,0.9378,0.0278,0.0,0,0
013667f779,ADANIPORTS.NS,simplywall.st (via gnews-rss),2026-02-09,0.0582,0.0502,0.8916,0.008,-1.0,0,4
9dd215ce4e,GRASIM.NS,Upstox (via gnews-rss),2026-02-09,0.8727,0.0352,0.092,0.8375,0.0,0,0
7b6a56a2ff,DRREDDY.NS,NDTV Profit (via gnews-rss),2026-02-09,0.199,0.012,0.7891,0.187,1.0,4,0
b2930b947c,CIPLA.NS,scanx.trade (via gnews-rss),2026-02-09,0.0555,0.0163,0.9282,0.0392,0.0,0,0
1f353ed8c5,BRITANNIA.NS,Upstox (via gnews-rss),2026-02-09,0.0472,0.0158,0.937,0.0314,0.0,0,0
54c3612a9f,BRITANNIA.NS,Business Standard (via gnews-rss),2026-02-09,0.9474,0.0163,0.0362,0.9311,1.0,4,0
9a7a793943,EICHERMOT.NS,NDTV Profit (via gnews-rss),2026-02-09,0.0332,0.0412,0.9256,-0.0079,1.0,2,0
b4e563028a,HEROMOTOCO.NS,simplywall.st (via gnews-rss),2026-02-09,0.9374,0.0153,0.0473,0.9221,0.0,0,0
d2af3847e7,BAJAJ-AUTO.NS,simplywall.st (via gnews-rss),2026-02-09,0.6269,0.0095,0.3637,0.6174,-1.0,0,2
120713c9c8,INDUSINDBK.NS,Upstox (via gnews-rss),2026-02-09,0.8875,0.0316,0.0808,0.8559,0.0,0,0
cffe84b6e5,INDUSINDBK.NS,Business Today (via gnews-rss),2026-02-09,0.0261,0.8983,0.0756,-0.8723,-1.0,0,2
967c9f505e,TATACONSUM.NS,Business Standard (via gnews-rss),2026-02-09,0.9437,0.0186,0.0377,0.9251,0.0,0,0
fd05cfa7d6,SHRIRAMFIN.NS,simplywall.st (via gnews-rss),2026-02-09,0.0551,0.0127,0.9322,0.0424,0.0,2,2
90571472e0,MACRO,Telangana Today (via gnews-rss),2026-02-09,0.9422,0.0199,0.0379,0.9224,0.0,0,0
8a02a05781,MACRO,Forbes (via gnews-rss),2026-02-09,0.0281,0.0201,0.9518,0.008,0.0,0,0
0c3687727c,INFY.NS,simplywall.st (via gnews-rss),2026-02-08,0.0377,0.7403,0.222,-0.7026,-1.0,0,4
511de019e8,SBIN.NS,Upstox (via gnews-rss),2026-02-08,0.9055,0.0214,0.0732,0.8841,1.0,2,0
a2442078b2,BHARTIARTL.NS,simplywall.st (via gnews-rss),2026-02-08,0.0167,0.9299,0.0534,-0.9132,-1.0,0,2
b25aebb0ad,TATAMOTORS.NS,Upstox (via gnews-rss),2026-02-08,0.0626,0.0147,0.9226,0.0479,0.0,0,0
da49fc7e31,BAJAJ-AUTO.NS,simplywall.st (via gnews-rss),2026-02-08,0.0315,0.0168,0.9517,0.0147,-1.0,0,2
39a8cabaa3,MACRO,Liquide Blog (via gnews-rss),2026-02-08,0.0672,0.0171,0.9157,0.0501,-1.0,0,2
1846d69554,SBIN.NS,scanx.trade (via gnews-rss),2026-02-07,0.0221,0.0528,0.9251,-0.0307,0.0,0,0
3d68192f1a,SBIN.NS,scanx.trade (via gnews-rss),2026-02-07,0.0279,0.0246,0.9475,0.0033,0.0,0,0
017f7ca260,BHARTIARTL.NS,simplywall.st (via gnews-rss),2026-02-07,0.0889,0.0267,0.8844,0.0622,-1.0,0,2
f489c895ca,WIPRO.NS,simplywall.st (via gnews-rss),2026-02-07,0.0369,0.2887,0.6743,-0.2518,-1.0,0,2
7855e67a00,TATASTEEL.NS,scanx.trade (via gnews-rss),2026-02-07,0.9361,0.0212,0.0427,0.9149,0.0,0,0
8d0e5fc4fe,COALINDIA.NS,The Economic Times (via gnews-rss),2026-02-07,0.0803,0.0106,0.9092,0.0697,0.0,0,0
2dbc18a606,APOLLOHOSP.NS,simplywall.st (via gnews-rss),2026-02-07,0.0873,0.0202,0.8925,0.0671,-1.0,0,2
36412de2da,TATACONSUM.NS,simplywall.st (via gnews-rss),2026-02-07,0.0513,0.0208,0.9279,0.0305,-1.0,0,2
96d76ca6c8,SBILIFE.NS,simplywall.st (via gnews-rss),2026-02-07,0.0458,0.0118,0.9423,0.034,-1.0,0,2
51b70c4e30,TCS.NS,Moneycontrol.com (via gnews-rss),2026-02-06,0.011,0.9622,0.0268,-0.9513,-1.0,0,2
709f8ed40f,HDFCBANK.NS,Upstox (via gnews-rss),2026-02-06,0.0502,0.9228,0.0269,-0.8726,0.0,0,0
2421151a15,ICICIBANK.NS,The Times of India (via gnews-rss),2026-02-06,0.0204,0.2827,0.6969,-0.2623,0.0,0,0
70ee26abd2,ITC.NS,Samco (via gnews-rss),2026-02-06,0.9122,0.0307,0.0571,0.8815,0.0,2,2
d33a14ce91,ITC.NS,Moneycontrol.com (via gnews-rss),2026-02-06,0.9026,0.0222,0.0752,0.8804,0.0,0,0
565c0cedcf,ITC.NS,Upstox (via gnews-rss),2026-02-06,0.7555,0.0175,0.227,0.738,0.0,0,0
b64755b54d,BHARTIARTL.NS,Moneycontrol.com (via gnews-rss),2026-02-06,0.0303,0.0226,0.9471,0.0078,0.0,0,0
c403f96e5c,BAJFINANCE.NS,The Hindu (via gnews-rss),2026-02-06,0.0138,0.9262,0.06,-0.9124,-1.0,0,4
b224cc28e8,TITAN.NS,scanx.trade (via gnews-rss),2026-02-06,0.3014,0.0158,0.6828,0.2856,0.0,0,0
9c3f63073a,WIPRO.NS,scanx.trade (via gnews-rss),2026-02-06,0.024,0.02,0.9559,0.004,0.0,0,0
79f264c54d,TATAMOTORS.NS,Business Standard (via gnews-rss),2026-02-06,0.4783,0.1155,0.4062,0.3628,0.3333,4,2
228081c09a,TATASTEEL.NS,Business Standard (via gnews-rss),2026-02-06,0.9174,0.0186,0.064,0.8987,1.0,2,0
cc0ce0d1f1,ADANIPORTS.NS,simplywall.st (via gnews-rss),2026-02-06,0.0582,0.0261,0.9157,0.0321,-1.0,0,2
8ac8ec54c1,EICHERMOT.NS,simplywall.st (via gnews-rss),2026-02-06,0.4463,0.0104,0.5433,0.4359,0.0,0,0
36df49a13e,HEROMOTOCO.NS,scanx.trade (via gnews-rss),2026-02-06,0.0253,0.0219,0.9528,0.0034,0.0,0,0
0b97f6fa91,HEROMOTOCO.NS,The Economic Times (via gnews-rss),2026-02-06,0.7099,0.0392,0.2509,0.6707,1.0,2,0
af8e6854c5,TECHM.NS,India Today (via gnews-rss),2026-02-06,0.0094,0.9713,0.0193,-0.9619,0.0,0,0
12439c7c4d,INDUSINDBK.NS,Moneycontrol.com (via gnews-rss),2026-02-06,0.0226,0.6753,0.302,-0.6527,0.0,2,2
7e390a32a4,MACRO,BusinessLine (via gnews-rss),2026-02-06,0.9211,0.0305,0.0484,0.8906,1.0,2,0
91832a1cbb,MACRO,Moneycontrol.com (via gnews-rss),2026-02-06,0.0172,0.8549,0.1279,-0.8377,-1.0,0,4
997e31232f,MACRO,Reuters (via gnews-rss),2026-02-06,0.1259,0.0901,0.784,0.0359,0.0,0,0
f037830928,MACRO,The Times of India (via gnews-rss),2026-02-06,0.9197,0.0195,0.0607,0.9002,0.0,0,0
625b80f300,MACRO,Mint (via gnews-rss),2026-02-06,0.012,0.9647,0.0233,-0.9527,-1.0,0,4
a4e10bee2d,MACRO,India Today (via gnews-rss),2026-02-06,0.0362,0.7217,0.2421,-0.6855,0.0,0,0
2ea519b81d,MACRO,Fortune India (via gnews-rss),2026-02-06,0.0434,0.9155,0.0411,-0.8721,-0.3333,2,4
a29ab57968,MACRO,Business Standard (via gnews-rss),2026-02-06,0.11,0.2973,0.5926,-0.1873,0.0,0,0
f7c36304c9,MACRO,ChiniMandi (via gnews-rss),2026-02-06,0.1733,0.311,0.5157,-0.1376,-1.0,0,2
bd21baaed5,MACRO,Bhaskar English (via gnews-rss),2026-02-06,0.5323,0.0822,0.3855,0.4502,0.0,0,0
1c72150869,MACRO,BusinessLine (via gnews-rss),2026-02-06,0.0173,0.9377,0.045,-0.9204,-1.0,0,4
937acf8498,MACRO,Liquide Blog (via gnews-rss),2026-02-06,0.0327,0.0252,0.9421,0.0076,-1.0,0,4
4704e77cee,RELIANCE.NS,simplywall.st (via gnews-rss),2026-02-05,0.0558,0.4818,0.4624,-0.4259,-1.0,0,4
52cde3f1c5,RELIANCE.NS,The Economic Times (via gnews-rss),2026-02-05,0.9022,0.019,0.0788,0.8832,1.0,2,0
fb33fecb0e,HDFCBANK.NS,The Economic Times (via gnews-rss),2026-02-05,0.1992,0.0108,0.7901,0.1884,0.0,0,0
62cf6cb188,SBIN.NS,NDTV Profit (via gnews-rss),2026-02-05,0.0307,0.0354,0.9339,-0.0047,1.0,2,0
98dc30a769,BHARTIARTL.NS,scanx.trade (via gnews-rss),2026-02-05,0.0315,0.0268,0.9417,0.0046,0.0,0,0
590d8ddc8a,KOTAKBANK.NS,Moneycontrol.com (via gnews-rss),2026-02-05,0.0197,0.7267,0.2536,-0.707,0.0,2,2
0608510182,LT.NS,scanx.trade (via gnews-rss),2026-02-05,0.041,0.0383,0.9208,0.0027,0.0,0,0
c2a64ee75a,LT.NS,The Hindu (via gnews-rss),2026-02-05,0.0083,0.9658,0.0259,-0.9576,-1.0,0,2
748bd247ad,LT.NS,Moneycontrol.com (via gnews-rss),2026-02-05,0.0373,0.0162,0.9465,0.021,0.0,0,0
359166d6d6,BAJFINANCE.NS,Moneycontrol.com (via gnews-rss),2026-02-05,0.9173,0.0179,0.0649,0.8994,0.0,0,0
2557dffa0b,ASIANPAINT.NS,ETV Bharat (via gnews-rss),2026-02-05,0.0562,0.5584,0.3853,-0.5022,0.0,0,0
d599eff910,ASIANPAINT.NS,Equitymaster (via gnews-rss),2026-02-05,0.0114,0.9553,0.0334,-0.9439,0.0,0,0
60e07d8536,HCLTECH.NS,Moneycontrol.com (via gnews-rss),2026-02-05,0.009,0.9661,0.0249,-0.9571,-1.0,0,2
b10a43e300,SUNPHARMA.NS,Upstox (via gnews-rss),2026-02-05,0.9146,0.012,0.0734,0.9027,0.0,0,0
a2ea8f6d4d,ONGC.NS,Business Standard (via gnews-rss),2026-02-05,0.6941,0.0159,0.2899,0.6782,0.0,0,0
