window,ticker,n_sent,n_news,sent,news_lm,news_fb,combined_lm,combined_fb,ret_resid,agg_sent,agg_news
feb-B,BAJFINANCE.NS,3,3,-0.6210758277882404,-0.6824699409651859,-0.3463992171726786,-0.6517728843767132,-0.48373752248045954,-0.0063724014653125,-0.6211,-0.6825
feb-B,ASIANPAINT.NS,4,3,-0.8869607939517371,-0.739359953729631,-0.44049231298404323,-0.8131603738406841,-0.6637265534678902,-0.0177297448407463,-0.887,-0.7394
feb-B,MARUTI.NS,6,4,-0.42227558393725156,-0.16037230878619238,-0.11478821705224353,-0.291323946361722,-0.26853190049474757,-0.0202173256942717,-0.4223,-0.1604
feb-B,HCLTECH.NS,8,7,-0.20798886543491962,-0.32556829043349317,-0.3306854260535927,-0.2667785779342064,-0.26933714574425616,-0.0016796614300035,-0.208,-0.3256
feb-B,SUNPHARMA.NS,3,3,0.8421145361366377,-0.19733604074969868,0.5437314142384061,0.3223892476934695,0.6929229751875219,0.0202737167359832,0.8421,-0.1973
feb-B,TITAN.NS,3,3,0.7305634991191623,-0.24388400835929352,0.4593774032421936,0.24333974537993439,0.5949704511806779,-0.001867552783243,0.7306,-0.2439
feb-B,WIPRO.NS,3,3,-0.8634364581859819,-0.7676413210078818,-0.48663987040196527,-0.8155388895969319,-0.6750381642939736,-0.0005426250454703,-0.8634,-0.7676
feb-B,ULTRACEMCO.NS,5,4,0.21921607081124286,-0.2187169978229002,0.48294387274971395,0.0002495364941713374,0.3510799717804784,-0.0009554650391426,0.2192,-0.2187
feb-B,NESTLEIND.NS,4,4,-0.2730378492007968,-0.5064464955550607,0.10115979380455746,-0.38974217237792874,-0.08593902769811967,0.0020602023450087,-0.273,-0.5064
feb-B,ONGC.NS,4,4,0.5374625228326171,-0.020170228887792997,0.3490449416787011,0.25864614697241206,0.4432537322556591,0.0202884331584001,0.5375,-0.0202
feb-B,NTPC.NS,3,2,-0.801253435546431,-0.44946164350321144,0.10541120855104676,-0.6253575395248212,-0.3479211134976921,-4.014697061153344e-05,-0.8013,-0.4495
feb-B,POWERGRID.NS,3,3,-0.7376635288013162,-0.2883067715856749,-0.24030757760469953,-0.5129851501934956,-0.4889855532030079,0.0051557228629978,-0.7377,-0.2883
feb-B,M&M.NS,3,3,-0.543415248638366,-0.6732076902802419,-0.31592189535610554,-0.6083114694593039,-0.42966857199723574,-0.0072226983164762,-0.5434,-0.6732
feb-B,TATASTEEL.NS,2,2,0.17760516378414598,-0.44946164350321144,0.10541120855104676,-0.13592823985953273,0.14150818616759636,0.0051335138327714,0.1776,-0.4495
feb-B,JSWSTEEL.NS,3,3,0.8565747136216699,-0.2050383381923302,0.5451870831578034,0.32576818771466987,0.7008808983897367,0.0134061863445214,0.8566,-0.205
feb-B,ADANIENT.NS,3,3,0.6620727302160155,-0.2667945055554177,0.43756814912371844,0.1976391123302989,0.5498204396698669,-0.0058575841500798,0.6621,-0.2668
feb-B,ADANIPORTS.NS,3,3,0.8447717053396007,-0.2205653325513595,0.5276393754198371,0.3121031863941206,0.6862055403797189,-0.0219830209356225,0.8448,-0.2206
feb-B,COALINDIA.NS,2,2,0.17760516378414598,-0.44946164350321144,0.10541120855104676,-0.13592823985953273,0.14150818616759636,0.0011331858953632,0.1776,-0.4495
feb-B,BAJAJFINSV.NS,2,2,0.17760516378414598,-0.44946164350321144,0.10541120855104676,-0.13592823985953273,0.14150818616759636,-0.0144849704967663,0.1776,-0.4495
feb-B,GRASIM.NS,3,3,0.8276141108178835,-0.21278754182519252,0.5222400277008415,0.3074132844963455,0.6749270692593625,0.0033139973666033,0.8276,-0.2128
feb-B,HINDALCO.NS,4,6,0.24781060978838224,-0.30496435278527756,-0.1398912262220985,-0.028576871498447662,0.05395969178314186,0.0278961788938412,0.2478,-0.305
feb-B,DRREDDY.NS,3,3,0.875263844901041,-0.18969852419836222,0.5718623619546699,0.3427826603513394,0.7235631034278555,0.0176473976205003,0.8753,-0.1897
feb-B,CIPLA.NS,4,4,-0.30820189504977,-0.7930644280489278,-0.1782199678214124,-0.5506331615493489,-0.2432109314355912,0.0138721733788483,-0.3082,-0.7931
feb-B,BRITANNIA.NS,2,2,0.17760516378414598,-0.44946164350321144,0.10541120855104676,-0.13592823985953273,0.14150818616759636,0.0041033051079362,0.1776,-0.4495
feb-B,EICHERMOT.NS,3,2,0.853209512891118,-0.44946164350321144,0.10541120855104676,0.2018739346939533,0.4793103607210824,-0.0116819846126748,0.8532,-0.4495
feb-B,HEROMOTOCO.NS,5,5,0.8385598152656569,0.04733856682850977,0.6306402811207695,0.44294919104708336,0.7346000481932132,-0.0094027792658396,0.8386,0.0473
feb-B,BAJAJ-AUTO.NS,5,5,-0.2559384734845345,-0.4343654060092352,-0.09360100721046351,-0.34515193974688485,-0.174769740347499,-0.0083538490753685,-0.2559,-0.4344
feb-B,DIVISLAB.NS,2,2,0.17760516378414598,-0.44946164350321144,0.10541120855104676,-0.13592823985953273,0.14150818616759636,0.0105700717541839,0.1776,-0.4495
feb-B,TECHM.NS,4,4,-0.9195606276120611,-0.5224056189811254,-0.6531377582447541,-0.7209831232965933,-0.7863491929284077,0.0022178477892456,-0.9196,-0.5224
feb-B,INDUSINDBK.NS,4,4,0.8346481084733464,0.2795729308166416,0.6193451743656923,0.5571105196449939,0.7269966414195193,-0.0035438874486883,0.8346,0.2796
feb-B,APOLLOHOSP.NS,2,2,0.17760516378414598,-0.44946164350321144,0.10541120855104676,-0.13592823985953273,0.14150818616759636,0.0075147041225438,0.1776,-0.4495
feb-B,TATACONSUM.NS,4,4,0.6749754563336606,-0.17195533324058238,0.5012779789038517,0.2515100615465391,0.5881267176187561,-0.0024972632564702,0.675,-0.172
feb-B,SBILIFE.NS,6,5,0.6095887904973817,-0.18508245502359155,0.34158578999484596,0.21225316773689507,0.4755872902461138,0.0088959447734395,0.6096,-0.1851
feb-B,HDFCLIFE.NS,5,4,0.5264762592329585,-0.1663385459135768,0.6071276425278832,0.18006885665969086,0.5668019508804208,0.0001662091447451,0.5265,-0.1663
feb-B,SHRIRAMFIN.NS,3,2,0.3214167841840744,-0.44946164350321144,0.10541120855104676,-0.06402242965956853,0.21341399636756056,-0.0135709890694576,0.3214,-0.4495
feb-B,BPCL.NS,6,7,0.8258314221556764,-0.10624581005236729,0.6082932271110236,0.35979280605165453,0.7170623246333501,-0.0161536227998462,0.8258,-0.1062
mar-A,RELIANCE.NS,5,5,-0.4753160131979836,-0.3585176646515625,-0.21819407626374526,-0.41691683892477305,-0.34675504473086444,0.0129979066730825,-0.4753,-0.3585
mar-A,TCS.NS,3,2,-0.584291893906542,-0.24144759411492792,-0.8970631817728579,-0.41286974401073495,-0.7406775378396999,0.0081972977030437,-0.5843,-0.2414
mar-A,HDFCBANK.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,0.0023449726489643,-0.7562,-1.0
mar-A,INFY.NS,2,2,0.6392780088839043,-1.0,0.3644423769325819,-0.18036099555804785,0.5018601929082431,0.007432878566298,0.6393,-1.0
mar-A,ICICIBANK.NS,7,6,-0.1866906612305761,-0.38490527557293314,-0.3697307960699617,-0.28579796840175464,-0.27821072865026886,0.0120201578930409,-0.1867,-0.3849
mar-A,HINDUNILVR.NS,5,4,-0.7392294054323403,-0.7550864071355025,-0.8700224924789381,-0.7471579062839213,-0.8046259489556392,0.0320683589498925,-0.7392,-0.7551
mar-A,ITC.NS,3,3,-0.08810795033670661,-1.0,-0.16611255775029996,-0.5440539751683533,-0.1271102540435033,0.0125439654285802,-0.0881,-1.0
mar-A,SBIN.NS,3,2,-0.9052766550522645,-1.0,-0.9007778454132783,-0.9526383275261323,-0.9030272502327714,-0.013942640010418,-0.9053,-1.0
mar-A,BHARTIARTL.NS,1,2,-0.7562,-1.0,-0.09937762440197108,-0.8781,-0.4277888122009855,0.0224239880756041,-0.7562,-1.0
mar-A,KOTAKBANK.NS,2,2,-0.9506023449195518,-1.0,-0.907609807292243,-0.9753011724597759,-0.9291060761058973,-0.0012570960411001,-0.9506,-1.0
mar-A,LT.NS,4,2,0.21121303477994238,-0.3877665210089662,0.25061795620075505,-0.0882767431145119,0.23091549549034873,-0.0541552142561721,0.2112,-0.3878
mar-A,AXISBANK.NS,6,5,-0.9412061571452429,-0.5793053907805897,-0.9305321583776848,-0.7602557739629163,-0.9358691577614638,-0.0088754408195862,-0.9412,-0.5793
mar-A,BAJFINANCE.NS,3,2,-0.7526670725776315,-0.35657940006098443,-0.888873327707425,-0.554623236319308,-0.8207702001425283,0.0119313457647605,-0.7527,-0.3566
mar-A,ASIANPAINT.NS,6,6,-0.8008164011689753,-0.09679075600487741,-0.7627908498889127,-0.4488035785869264,-0.781803625528944,0.0102732071694841,-0.8008,-0.0968
mar-A,MARUTI.NS,2,2,-0.583290909090909,-0.4801564102904401,-0.6573257492372417,-0.5317236596906745,-0.6203083291640754,-0.011022201162961,-0.5833,-0.4802
mar-A,HCLTECH.NS,2,1,0.19637575757575756,-1.0,-0.7562,-0.40181212121212123,-0.2799121212121212,-0.0028195566735403,0.1964,-1.0
mar-A,SUNPHARMA.NS,4,4,0.18074276465473724,-0.12394742868869466,-0.02418868278147335,0.02839766798302129,0.07827704093663194,0.0082739702135902,0.1807,-0.1239
mar-A,TITAN.NS,2,1,-0.6193756139482731,-1.0,-0.7562,-0.8096878069741366,-0.6877878069741366,0.0076006447356262,-0.6194,-1.0
mar-A,WIPRO.NS,3,3,-0.9361278614455693,-0.4598815806195546,-0.915868212867661,-0.698004721032562,-0.9259980371566151,-0.0030862643305054,-0.9361,-0.4599
mar-A,ULTRACEMCO.NS,2,2,0.24342535224419865,0.24510779513130102,-0.07742948548417128,0.24426657368774984,0.08299793338001368,-0.0213967062389916,0.2434,0.2451
mar-A,NESTLEIND.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,0.0060221867162381,-0.7562,-1.0
mar-A,ONGC.NS,2,2,-0.8891554938358818,-1.0,-0.8605590221854873,-0.9445777469179408,-0.8748572580106846,-0.0025820816814215,-0.8892,-1.0
mar-A,NTPC.NS,2,1,0.6763925925925927,-1.0,-0.7562,-0.16180370370370367,-0.039903703703703663,0.0056392401546494,0.6764,-1.0
mar-A,POWERGRID.NS,2,2,0.8510815533980584,-0.21697391408761488,0.5400996852279537,0.3170538196552217,0.695590619313006,0.0125296070075658,0.8511,-0.217
mar-A,M&M.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,-0.0117650003531664,-0.7562,-1.0
mar-A,TATASTEEL.NS,3,3,-0.8116597366745685,-0.23167545077279603,-0.8038841423364134,-0.5216675937236822,-0.807771939505491,-0.0302227312555326,-0.8117,-0.2317
mar-A,JSWSTEEL.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,-0.0241963069609597,-0.7562,-1.0
mar-A,ADANIENT.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,0.0008286096752889,-0.7562,-1.0
mar-A,ADANIPORTS.NS,6,5,0.19103332544102272,-0.4200470616638849,-0.31016664146520895,-0.11450686811143108,-0.05956665801209311,0.0009203803789536,0.191,-0.42
mar-A,COALINDIA.NS,3,3,0.8574135979696708,-0.5695984189797725,0.6621761795225285,0.14390758949494914,0.7597948887460997,0.0146638224513471,0.8574,-0.5696
mar-A,BAJAJFINSV.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,0.0027354483115146,-0.7562,-1.0
mar-A,GRASIM.NS,3,3,-0.7690116059625272,-1.0,-0.7863963704324264,-0.8845058029812636,-0.7777039881974768,-0.0178350092779095,-0.769,-1.0
mar-A,HINDALCO.NS,3,3,0.7745152914982174,-1.0,0.5794897141489662,-0.1127423542508913,0.6770025028235918,-0.0403040939231996,0.7745,-1.0
mar-A,DRREDDY.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,0.0010156059612686,-0.7562,-1.0
mar-A,CIPLA.NS,3,2,-0.9022075646705251,-0.3254424986862205,-0.8592049304506141,-0.6138250316783728,-0.8807062475605696,0.0140089960970663,-0.9022,-0.3254
mar-A,BRITANNIA.NS,3,2,-0.8785353072302238,-0.3254424986862205,-0.8938771860181424,-0.6019889029582222,-0.8862062466241831,0.0249734007560436,-0.8785,-0.3254
mar-A,EICHERMOT.NS,2,2,0.8067368806241375,-0.266739588710026,0.45221315780587723,0.26999864595705575,0.6294750192150074,-0.0123594848377458,0.8067,-0.2667
mar-A,HEROMOTOCO.NS,3,2,-0.032042548900092664,-1.0,0.5074724529639417,-0.5160212744500463,0.23771495203192453,-0.0136848205188397,-0.032,-1.0
mar-A,BAJAJ-AUTO.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,-0.0100668161091349,-0.7562,-1.0
mar-A,DIVISLAB.NS,3,2,0.18239888325379794,-0.22898096961872116,0.5327125130883839,-0.023291043182461613,0.3575556981710909,-0.0123298523114236,0.1824,-0.229
mar-A,TECHM.NS,3,3,0.8557062282226884,0.20464230631737027,0.6529129746680624,0.5301742672700294,0.7543096014453754,0.0086637189959204,0.8557,0.2046
mar-A,INDUSINDBK.NS,1,2,-0.7562,0.03968717941911982,0.030375335589535073,-0.3582564102904401,-0.36291233220523245,0.0008697104246446,-0.7562,0.0397
mar-A,APOLLOHOSP.NS,1,1,-0.7562,-1.0,-0.7562,-0.8781,-0.7562,0.0180236400454804,-0.7562,-1.0
mar-A,TATACONSUM.NS,2,2,-0.9516368932038834,-0.21697391408761488,-0.9138231510941631,-0.5843054036457491,-0.9327300221490233,0.0456482789583062,-0.9516,-0.217
mar-A,SBILIFE.NS,2,1,0.4333454545454545,-1.0,-0.7562,-0.28332727272727276,-0.16142727272727275,0.0032113586021011,0.4333,-1.0
mar-A,HDFCLIFE.NS,3,2,-0.9135689245188301,-0.31041371690645464,-0.827985932070038,-0.6119913207126424,-0.870777428294434,-0.0096385285143143,-0.9136,-0.3104
mar-A,SHRIRAMFIN.NS,2,2,-0.16909215686274512,-0.6153846153846154,-0.4271615384615385,-0.3922383861236803,-0.2981268476621418,-0.0059784004332801,-0.1691,-0.6154
mar-A,BPCL.NS,6,5,-0.1698724005755524,0.09263387527987894,-0.4084289533990561,-0.03861926264783672,-0.28915067698730423,-0.000344452648154,-0.1699,0.0926
mar-B,RELIANCE.NS,5,5,-0.6235987341772151,-0.19985825271951152,-0.5168898414444906,-0.4117284934483633,-0.5702442878108529,0.0161565386966544,-0.6236,-0.1999
mar-B,TCS.NS,7,7,0.2356536149476612,-0.6720535483968478,0.12420953584625333,-0.2181999667245933,0.17993157539695726,0.0063419987526188,0.2357,-0.6721
mar-B,HDFCBANK.NS,7,6,-0.8863683698195429,-0.4426909647929483,-0.7893996199837202,-0.6645296673062456,-0.8378839949016316,-0.0133252022058177,-0.8864,-0.4427
mar-B,INFY.NS,6,5,0.83739208953894,-0.07301411353482076,0.8299526861306818,0.3821889880020596,0.8336723878348109,0.0042291120378508,0.8374,-0.073
mar-B,ICICIBANK.NS,3,2,-0.7546235876463779,-0.21697391408761485,-0.5905489237354482,-0.4857987508669964,-0.672586255690913,-0.003341054295718,-0.7546,-0.217
mar-B,HINDUNILVR.NS,2,4,-0.2620847589155022,0.363202383902658,0.27159018324314743,0.05055881249357791,0.004752712163822614,0.010016380275194,-0.2621,0.3632
mar-B,ITC.NS,4,4,-0.3815991694007775,0.6486437772020137,-0.06372303082349574,0.13352230390061812,-0.2226611001121366,-0.0044809626961612,-0.3816,0.6486
mar-B,SBIN.NS,2,3,0.8229389165661963,-0.21508925575269455,0.7525757034919897,0.3039248304067509,0.787757310029093,-0.0200609384192306,0.8229,-0.2151
mar-B,BHARTIARTL.NS,3,3,0.8005627209081521,0.04692223172701638,0.7662876058383579,0.4237424763175842,0.783425163373255,-0.0140811883558852,0.8006,0.0469
mar-B,KOTAKBANK.NS,4,3,0.1564157387745686,-0.12510580897763798,0.015592107358184679,0.01565496489846531,0.08600392306637664,-0.015549765003347,0.1564,-0.1251
mar-B,LT.NS,6,5,0.2992400351357413,0.09133975342908036,0.39723568181087215,0.19528989428241084,0.34823785847330674,0.0024374716535145,0.2992,0.0913
mar-B,AXISBANK.NS,2,1,-0.4012520839536202,-1.0,0.5208,-0.7006260419768101,0.05977395802318991,-0.0171533800682882,-0.4013,-1.0
mar-B,BAJFINANCE.NS,5,5,-0.8398770670876874,-0.0659475416464744,-0.7860873650849188,-0.4529123043670809,-0.8129822160863032,-0.0307990776980425,-0.8399,-0.0659
mar-B,ASIANPAINT.NS,3,2,0.08185683166878527,-0.34546542161916505,-0.26424877330997343,-0.1318042949751899,-0.09119597082059408,0.000154453902698,0.0819,-0.3455
mar-B,MARUTI.NS,4,3,0.8569865023518674,-0.1366926704014838,0.8609402851762306,0.3601469159751918,0.858963393764049,0.0125725384393106,0.857,-0.1367
mar-B,HCLTECH.NS,4,3,0.22420462613709044,-1.0,0.7702888487283347,-0.38789768693145477,0.4972467374327126,0.0025613821092408,0.2242,-1.0
mar-B,SUNPHARMA.NS,2,2,0.5638833333333334,-0.4117647058823529,0.5512117647058824,0.07605931372549024,0.5575475490196079,-0.0010223639821572,0.5639,-0.4118
mar-B,TITAN.NS,5,4,0.06386535198702273,0.0659381891509868,0.1957837787655518,0.06490177056900476,0.12982456537628728,0.0117120405588169,0.0639,0.0659
mar-B,WIPRO.NS,3,3,0.6962433288536125,-0.4152046783625731,0.29264210526315787,0.14051932524551972,0.49444271705838516,-0.0013960629140907,0.6962,-0.4152
mar-B,ULTRACEMCO.NS,3,2,0.7710975285263161,0.3791725661870907,0.6807840176777025,0.5751350473567034,0.7259407731020093,-0.0082417722303491,0.7711,0.3792
mar-B,NESTLEIND.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,0.0038513937380477,0.5208,-1.0
mar-B,ONGC.NS,5,4,0.8520872305996259,0.1307478300976574,0.8285496174820343,0.49141753034864166,0.8403184240408301,0.0288481305534396,0.8521,0.1307
mar-B,NTPC.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,0.0059617674952628,0.5208,-1.0
mar-B,POWERGRID.NS,5,3,0.36049556781772446,-0.22162103583524706,0.7187447957124331,0.0694372659912387,0.5396201817650788,0.0213025074313591,0.3605,-0.2216
mar-B,M&M.NS,2,2,0.7579927642224794,-0.34546542161916505,0.7207603136953451,0.20626367130165718,0.7393765389589122,-0.0092026671683028,0.758,-0.3455
mar-B,TATASTEEL.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,0.012233422118533,0.5208,-1.0
mar-B,JSWSTEEL.NS,3,5,-0.2388307529770706,-0.28951949298268065,0.13908275087715255,-0.2641751229798756,-0.049874001049959024,0.0123711642321334,-0.2388,-0.2895
mar-B,ADANIENT.NS,2,2,-0.7243457579279171,-0.21697391408761485,-0.6015895915468129,-0.47065983600776595,-0.662967674737365,-0.0159446215069512,-0.7243,-0.217
mar-B,ADANIPORTS.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,0.0004350457580916,0.5208,-1.0
mar-B,COALINDIA.NS,2,2,-0.7030346273871552,-1.0,-0.5692886550820941,-0.8515173136935776,-0.6361616412346247,0.03140555326304,-0.703,-1.0
mar-B,BAJAJFINSV.NS,3,3,0.5454423685551623,-0.12689590482331164,0.22021777270602774,0.2092732318659253,0.382830070630595,-0.0178436272168272,0.5454,-0.1269
mar-B,GRASIM.NS,1,2,0.5208,-0.4616184480657701,0.571461704037011,0.029590775967114957,0.5461308520185055,-0.0075524131589453,0.5208,-0.4616
mar-B,HINDALCO.NS,2,3,0.7192094709218108,0.3518308348523061,0.7038791073164968,0.5355201528870585,0.7115442891191538,0.0397520111744134,0.7192,0.3518
mar-B,DRREDDY.NS,3,3,0.021271698113207584,-0.5572361546380855,0.05191308776173262,-0.26798222826243895,0.0365923929374701,-0.0016376429941457,0.0213,-0.5572
mar-B,CIPLA.NS,3,4,-0.7441897318386614,-0.4223691905994753,-0.17287954632595204,-0.5832794612190684,-0.45853463908230674,0.0047021892498955,-0.7442,-0.4224
mar-B,BRITANNIA.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,0.0052720299236919,0.5208,-1.0
mar-B,EICHERMOT.NS,2,2,0.7510702702702703,-0.2815440886620423,0.765649774583976,0.234763090804114,0.7583600224271232,-0.0138337470710962,0.7511,-0.2815
mar-B,HEROMOTOCO.NS,2,2,0.7843135135135134,-0.2815440886620423,0.8009978054218035,0.25138471242573557,0.7926556594676585,0.0037169064548994,0.7843,-0.2815
mar-B,BAJAJ-AUTO.NS,2,3,-0.41228333333333333,-0.6307713907990791,-0.4789630728149514,-0.5215273620662062,-0.4456232030741424,0.0058466581751048,-0.4123,-0.6308
mar-B,DIVISLAB.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,0.0108518548507449,0.5208,-1.0
mar-B,TECHM.NS,4,4,0.7589650134998622,-0.10836084781573038,0.7995915993202571,0.3253020828420659,0.7792783064100597,0.0138107079063949,0.759,-0.1084
mar-B,INDUSINDBK.NS,2,2,-0.8611811320754718,0.6528925619834711,-0.6898611570247934,-0.10414428504600032,-0.7755211445501327,-0.0313241169485132,-0.8612,0.6529
mar-B,APOLLOHOSP.NS,2,1,0.8033498284986341,-1.0,0.5208,-0.09832508575068294,0.6620749142493171,0.0020512059734998,0.8033,-1.0
mar-B,TATACONSUM.NS,2,3,0.4551181818181818,-0.09638554216867468,0.06812530120481929,0.17936631982475357,0.2616217415115005,-0.0128691256287744,0.4551,-0.0964
mar-B,SBILIFE.NS,2,3,0.5633,-0.2525458914522797,0.6292948755140263,0.15537705427386017,0.5962974377570132,-0.0135424713600192,0.5633,-0.2525
mar-B,HDFCLIFE.NS,1,1,0.5208,-1.0,0.5208,-0.23959999999999998,0.5208,-0.0128486934924937,0.5208,-1.0
mar-B,SHRIRAMFIN.NS,4,4,-0.03261588049466719,-0.11048668432283369,-0.019948367743434937,-0.07155128240875044,-0.026282124119051065,-0.0158021155013826,-0.0326,-0.1105
mar-B,BPCL.NS,8,7,0.23404468780668267,0.12055381395198453,0.3509359817329872,0.1772992508793336,0.29249033476983494,0.0132585451920879,0.234,0.1206
apr-A,RELIANCE.NS,9,8,-0.3679423776179095,-0.1450838545073187,-0.02070364086964484,-0.25651311606261407,-0.19432300924377716,-0.0134137076100728,-0.3679,-0.1451
apr-A,TCS.NS,16,14,-0.01395704362414395,0.444980390191733,0.22007970461184653,0.21551167328379453,0.10306133049385129,0.0032262085265719,-0.014,0.445
apr-A,HDFCBANK.NS,9,9,0.5808623835582767,0.010020744882794303,0.31954572308165075,0.29544156422053547,0.4502040533199637,-0.0093895246880057,0.5809,0.01
apr-A,INFY.NS,7,6,-0.49877174003556995,0.010801588420567677,0.07145539732501492,-0.24398507580750114,-0.2136581713552775,0.0010074477742058,-0.4988,0.0108
apr-A,ICICIBANK.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0109240407006791,0.3072,0.0149
apr-A,HINDUNILVR.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.0078287345830102,0.3072,0.0149
apr-A,ITC.NS,7,6,0.6468897865747436,0.011005574027079476,0.5782277579368612,0.32894768030091154,0.6125587722558024,-0.0161268016358309,0.6469,0.011
apr-A,SBIN.NS,8,7,-0.033831982003902056,-0.2113848633796233,0.2381389309045275,-0.12260842269176268,0.10215347445031273,-0.0043960624805726,-0.0338,-0.2114
apr-A,BHARTIARTL.NS,8,7,-0.30319129306164283,-0.055835300822014156,0.0032166600103345814,-0.1795132969418285,-0.1499873165256541,-0.0165429630540202,-0.3032,-0.0558
apr-A,KOTAKBANK.NS,9,7,-0.15422286560719756,-0.1610089874910845,0.25968686473027963,-0.15761592654914103,0.05273199956154104,0.0120626223730146,-0.1542,-0.161
apr-A,LT.NS,11,9,0.3415538326333755,0.007963898331265188,0.6359302769291661,0.17475886548232036,0.48874205478127086,0.0204988908565388,0.3416,0.008
apr-A,AXISBANK.NS,7,6,0.6392788032259821,0.011005574027079476,0.5747809324428755,0.32514218862653077,0.6070298678344288,-0.0054164947893278,0.6393,0.011
apr-A,BAJFINANCE.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.0212261615321218,0.3072,0.0149
apr-A,ASIANPAINT.NS,10,10,0.6860056043002145,0.05982353359247254,0.4484078467646926,0.3729145689463435,0.5672067255324535,0.0175369621436948,0.686,0.0598
apr-A,MARUTI.NS,8,7,0.06022132367102469,0.010923750770171155,0.37867940003307654,0.03557253722059792,0.2194503618520506,-0.039532686055586,0.0602,0.0109
apr-A,HCLTECH.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.0088269534376684,0.3072,0.0149
apr-A,SUNPHARMA.NS,7,6,-0.5674439715399039,0.01059119374878389,0.04999558507101783,-0.27842638889556,-0.258724193234443,0.0163019891577972,-0.5674,0.0106
apr-A,TITAN.NS,12,9,0.7651258067055666,0.006856009236874255,0.6509778217130565,0.38599090797122043,0.7080518142093115,-0.0050778547423904,0.7651,0.0069
apr-A,WIPRO.NS,9,7,-0.20427178534207488,-0.22648828189524126,0.21194425292733912,-0.21538003361865807,0.003836233792632121,0.0148741091959325,-0.2043,-0.2265
apr-A,ULTRACEMCO.NS,7,6,0.3867437646614066,0.013195121656991009,0.4681104126439454,0.1999694431591988,0.427427088652676,0.0080167114053552,0.3867,0.0132
apr-A,NESTLEIND.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.0030526647417031,0.3072,0.0149
apr-A,ONGC.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.0050564152796979,0.3072,0.0149
apr-A,NTPC.NS,9,7,0.3306089535082702,0.008558814013335945,0.298451767212543,0.16958388376080308,0.3145303603604066,0.0238543846900207,0.3306,0.0086
apr-A,POWERGRID.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0231437988652198,0.3072,0.0149
apr-A,M&M.NS,7,6,0.42102679159282264,0.01252619344688453,0.5352269910077125,0.2167764925198536,0.4781268913002676,-0.0099082251278122,0.421,0.0125
apr-A,TATASTEEL.NS,10,8,0.708668564445215,0.12554216329866297,0.6304559532494274,0.41710536387193897,0.6695622588473211,0.0013165356551953,0.7087,0.1255
apr-A,JSWSTEEL.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.005767851608594,0.3072,0.0149
apr-A,ADANIENT.NS,8,7,-0.06222620912798093,0.008810720667137804,0.22883968559291082,-0.026707744230421562,0.08330673823246494,0.0187061726519403,-0.0622,0.0088
apr-A,ADANIPORTS.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0158448413378335,0.3072,0.0149
apr-A,COALINDIA.NS,7,6,-0.5570611514587421,-0.28027028880917537,0.05438759345764305,-0.41866572013395875,-0.2513367790005495,-0.0049797720018221,-0.5571,-0.2803
apr-A,BAJAJFINSV.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,0.0002795022170136,0.3072,0.0149
apr-A,GRASIM.NS,6,5,0.3071625142525964,0.014935296120971919,0.4662258998926244,0.16104890518678416,0.3866942070726104,-0.009333490337441,0.3072,0.0149
apr-A,HINDALCO.NS,9,7,0.7266693464739643,0.2088988295292163,0.6454779206991355,0.4677840880015903,0.6860736335865498,0.0106082415232499,0.7267,0.2089
