date,ticker,agg_sent,agg_news,divergence,label,n_sent,n_news,sent_lo,sent_hi,news_lo,news_hi,low_n,combined,agg_earnings,actual_ret,momentum,window,ret_resid,sig_resid
2026-04-28,AXISBANK.NS,-0.5643,0.0839,0.6483,OVERREACTION (Fundamental Stable / Retail Panic),9,6,-0.8963,0.0239,-0.238,0.4576,False,-0.24020000000000002,,-0.016058922553820798,-0.06438263360351182,apr-B,-0.018780932919087195,-0.17140625000000004
2026-04-28,BAJFINANCE.NS,0.5443,0.274,0.2703,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.6637,0.8635,-0.5058,0.8108,True,0.40915,,0.014453499954602878,-0.01618996811752449,apr-B,0.01173148958933648,0.47794375
2026-04-28,ASIANPAINT.NS,-0.6577,-0.756,0.0982,BEARISH (Confirmed),7,5,-0.9226,-0.0776,-1.0,-0.3147,False,-0.70685,,-0.0073499946960436935,-0.031844628436142886,apr-B,-0.010072005061310091,-0.63805625
2026-04-28,MARUTI.NS,0.7745,0.4266,0.3479,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,5,0.2659,0.9078,-0.1639,0.8576,False,0.6005499999999999,,0.032733478125969606,-0.04227026223906094,apr-B,0.03001146776070321,0.6693437499999999
2026-04-28,HCLTECH.NS,-0.4009,-0.1543,0.2466,OVERREACTION (Fundamental Stable / Retail Panic),11,9,-0.888,0.3282,-0.7798,0.4219,False,-0.27759999999999996,,0.002591952831051403,-0.1542483481844661,apr-B,-0.00013005753421499455,-0.20880624999999997
2026-04-28,SUNPHARMA.NS,0.4486,-0.052,0.5006,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),11,7,-0.1112,0.7731,-0.2238,0.0,False,0.1983,,0.03491100457583762,0.04930344707161005,apr-B,0.032188994210571226,0.26709375
2026-04-28,TITAN.NS,-0.5465,-0.2687,0.2778,OVERREACTION (Fundamental Stable / Retail Panic),3,2,-0.9345,0.4059,-1.0,0.0,True,-0.40759999999999996,,-0.007199412426420637,-0.013996515967320433,apr-B,-0.009921422791687035,-0.33880625
2026-04-28,WIPRO.NS,-0.5465,-0.2687,0.2778,OVERREACTION (Fundamental Stable / Retail Panic),3,2,-0.9345,0.4059,-1.0,0.0,True,-0.40759999999999996,,-0.004613592251823451,-0.01673085589818346,apr-B,-0.007335602617089848,-0.33880625
2026-04-28,ULTRACEMCO.NS,0.7493,0.6145,0.1348,BULLISH (Confirmed),8,6,0.4487,0.8701,0.113,0.9072,False,0.6819,,-0.019548108657019503,-0.018440069773236978,apr-B,-0.0222701190222859,0.7506937499999999
2026-04-28,NESTLEIND.NS,0.725,0.2669,0.4581,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),15,14,0.4458,0.8646,0.0275,0.5521,False,0.49595,,0.012916649712456651,0.043553862252779796,apr-B,0.010194639347190254,0.56474375
2026-04-28,ONGC.NS,0.099,-0.0931,0.1921,NEUTRAL,8,4,-0.6979,0.6848,-0.5122,0.0,True,0.0029500000000000012,,-0.005808164855295228,0.06428817130720343,apr-B,-0.008530175220561625,0.07174375
2026-04-28,NTPC.NS,-0.098,-0.2687,0.1708,BEARISH (Confirmed),4,2,-0.8137,0.5206,-1.0,0.0,True,-0.18335,,-0.018925923783990606,0.026880347219472744,apr-B,-0.021647934149257003,-0.11455625000000003
2026-04-28,POWERGRID.NS,-0.1971,-0.1825,0.0146,NEUTRAL,4,3,-0.8137,0.5394,-1.0,0.0,True,-0.1898,,-0.0020375984215811327,-0.001095995293020846,apr-B,-0.00475960878684753,-0.12100625000000001
2026-04-28,M&M.NS,-0.4059,-0.3089,0.097,BEARISH (Confirmed),6,5,-0.8895,0.3067,-0.77,0.0,False,-0.3574,,0.0030439111578293154,-0.04902532835834694,apr-B,0.00032190079256291804,-0.28860625
2026-04-28,TATASTEEL.NS,0.6595,0.182,0.4775,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,4,0.1739,0.8498,-0.5244,0.759,True,0.42074999999999996,,-0.017158840392557106,0.014338961701212405,apr-B,-0.019880850757823504,0.48954374999999994
2026-04-28,JSWSTEEL.NS,-0.5465,-0.2687,0.2778,OVERREACTION (Fundamental Stable / Retail Panic),3,2,-0.9345,0.4059,-1.0,0.0,True,-0.40759999999999996,,-0.013342677833712902,0.001562988463706505,apr-B,-0.0160646881989793,-0.33880625
2026-04-28,ADANIENT.NS,-0.0111,0.198,0.2091,"DIVERGENT (sent=-0.01, news=+0.20)",4,3,-0.8137,0.5647,-1.0,1.0,True,0.09345,,-0.0016581325035887051,0.08373762744797042,apr-B,-0.0043801428688551025,0.16224375
2026-04-28,ADANIPORTS.NS,0.1694,-0.1566,0.3259,"DIVERGENT (sent=+0.17, news=-0.16)",4,3,-0.8137,0.5615,-1.0,0.0,True,0.006400000000000003,,0.012029790733816048,0.027288165805422926,apr-B,0.00930778036854965,0.07519374999999999
