date,ticker,agg_sent,agg_news,divergence,label,n_sent,n_news,sent_lo,sent_hi,news_lo,news_hi,low_n,combined,agg_earnings,actual_ret,momentum,window,ret_resid,sig_resid
2026-01-12,COALINDIA.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.8581,0.65,-0.6511,0.5185,False,-0.2183,,-0.000231245939963598,0.011346335178803901,jan-A,0.0025994726689917216,-0.024198958333333354
2026-01-12,BAJAJFINSV.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.85,0.65,-0.6511,0.4564,False,-0.2183,,0.0010005502904459895,-0.019762616576492698,jan-A,0.003831268899401309,-0.024198958333333354
2026-01-12,GRASIM.NS,-0.5467,-0.1518,0.3949,OVERREACTION (Fundamental Stable / Retail Panic),6,5,-0.8761,0.4244,-0.6487,0.4564,False,-0.34924999999999995,,-0.003883529601801161,-0.014812718108192513,jan-A,-0.0010528109928458415,-0.1551489583333333
2026-01-12,HINDALCO.NS,0.0392,-0.1518,0.191,NEUTRAL,8,5,-0.6261,0.6561,-0.6936,0.5072,False,-0.056299999999999996,,0.03825457831649759,-0.012396680950565675,jan-A,0.04108529692545291,0.13780104166666665
2026-01-12,DRREDDY.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.85,0.6988,-0.6511,0.4477,False,-0.2183,,-0.023858494446729717,-0.027599999999999958,jan-A,-0.021027775837774397,-0.024198958333333354
2026-01-12,CIPLA.NS,-0.47,-0.1518,0.3182,OVERREACTION (Fundamental Stable / Retail Panic),6,5,-0.8953,0.2407,-0.6936,0.4564,False,-0.31089999999999995,,-0.020952777558898017,-0.03592585860489039,jan-A,-0.018122058949942697,-0.11679895833333331
2026-01-12,BRITANNIA.NS,-0.4238,-0.0393,0.3846,OVERREACTION (Fundamental Stable / Retail Panic),7,7,-0.861,0.3832,-0.4665,0.4745,False,-0.23155,,-0.006225288129889761,-0.01377250477059655,jan-A,-0.0033945695209344415,-0.037448958333333365
2026-01-12,EICHERMOT.NS,-0.2412,-0.0622,0.179,NEUTRAL,6,6,-0.7639,0.5244,-0.5827,0.5447,False,-0.1517,,-0.010489510489510523,-0.00621450050116934,jan-A,-0.007658791880555203,0.04240104166666664
2026-01-12,HEROMOTOCO.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.8548,0.65,-0.6511,0.4477,False,-0.2183,,-0.008731316471842998,-0.043271257175268696,jan-A,-0.0059005978628876785,-0.024198958333333354
2026-01-12,BAJAJ-AUTO.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.8547,0.65,-0.6521,0.4564,False,-0.2183,,0.00932458964804228,-0.0006843251686309282,jan-A,0.0121553082569976,-0.024198958333333354
2026-01-12,DIVISLAB.NS,0.3026,-0.1434,0.446,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,8,-0.5249,0.7725,-0.5186,0.1589,False,0.07959999999999999,,-0.02004471513375994,0.019171839396558532,jan-A,-0.01721399652480462,0.27370104166666664
2026-01-12,TECHM.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.85,0.5771,-0.6488,0.5072,False,-0.2183,,0.0015131608669094465,-0.0067631339864796525,jan-A,0.004343879475864766,-0.024198958333333354
2026-01-12,INDUSINDBK.NS,-0.4869,-0.1356,0.3513,OVERREACTION (Fundamental Stable / Retail Panic),7,6,-0.8243,0.1293,-0.5945,0.3399,False,-0.31125,,0.04312771248164715,0.00611145055325002,jan-A,0.04595843109060247,-0.11714895833333339
2026-01-12,APOLLOHOSP.NS,-0.0876,-0.1518,0.0642,NEUTRAL,6,5,-0.7639,0.5815,-0.6511,0.4395,False,-0.1197,,0.0005503105309296874,0.0261895162000092,jan-A,0.003381029139885007,0.07440104166666664
2026-01-12,TATACONSUM.NS,0.1634,-0.1185,0.2819,"DIVERGENT (sent=+0.16, news=-0.12)",6,6,-0.7155,0.8211,-0.5402,0.3414,False,0.022449999999999998,,-0.017529225528653103,0.008628785598765232,jan-A,-0.014698506919697783,0.21655104166666664
2026-01-12,SBILIFE.NS,-0.2848,-0.1518,0.133,NEUTRAL,5,5,-0.85,0.65,-0.6511,0.4479,False,-0.2183,,-0.013917997119144654,0.01079205583698939,jan-A,-0.011087278510189334,-0.024198958333333354
2026-01-12,HDFCLIFE.NS,-0.0921,-0.1383,0.0462,NEUTRAL,6,6,-0.7471,0.5444,-0.6354,0.3963,False,-0.1152,,-0.01517263210439701,-0.006123978909969852,jan-A,-0.01234191349544169,0.07890104166666664
2026-01-12,SHRIRAMFIN.NS,0.0059,-0.2817,0.2876,"DIVERGENT (sent=+0.01, news=-0.28)",6,6,-0.7583,0.6788,-0.7511,0.2892,False,-0.1379,,0.008532059927138125,-0.030447987777273977,jan-A,0.011362778536093444,0.056201041666666646
2026-01-12,BPCL.NS,-0.5287,-0.338,0.1908,BEARISH (Confirmed),6,6,-0.8946,0.2171,-0.8155,0.2641,False,-0.43335,,-0.0051568226702174425,-0.050674810834670625,jan-A,-0.002326104061262123,-0.23924895833333337
2026-01-28,RELIANCE.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.0009307138830112471,0.0019368191914712618,jan-B,-0.0001497472640392914,-0.14389270833333334
2026-01-28,TCS.NS,0.1289,-0.3632,0.4921,"DIVERGENT (sent=+0.13, news=-0.36)",7,4,-0.6819,0.786,-1.0,0.0,True,-0.11715000000000002,,-0.023811845430586343,0.031525007794907633,jan-B,-0.023030878811614388,-0.07584270833333334
2026-01-28,HDFCBANK.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.2446,0.617,-1.0,0.0,True,-0.1852,,-0.003698930413410073,0.0016108153833402916,jan-B,-0.0029179637944381173,-0.14389270833333334
2026-01-28,INFY.NS,-0.6424,-0.7136,0.0711,BEARISH (Confirmed),5,3,-0.9089,0.5628,-1.0,0.0,True,-0.6779999999999999,,-0.015301502940438083,0.004581312470093524,jan-B,-0.014520536321466127,-0.6366927083333332
2026-01-28,ICICIBANK.NS,-0.5765,-0.7136,0.1371,BEARISH (Confirmed),5,3,-0.8295,0.5843,-1.0,0.0,True,-0.64505,,-0.00928562669099564,-0.005887554418354202,jan-B,-0.008504660072023685,-0.6037427083333333
2026-01-28,HINDUNILVR.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.002270392938726884,-0.00029431099313126374,jan-B,-0.0014894263197549281,-0.14389270833333334
2026-01-28,ITC.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.2446,0.617,-1.0,0.0,True,-0.1852,,0.003113793485251204,-0.01578297925349459,jan-B,0.0038947601042231598,-0.14389270833333334
2026-01-28,SBIN.NS,0.7788,-0.314,1.0928,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0368,0.873,-1.0,0.0,True,0.23240000000000002,,0.012834988814474535,0.026148212875212185,jan-B,0.013615955433446491,0.2737072916666667
2026-01-28,BHARTIARTL.NS,0.5637,-0.7136,1.2773,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,3,0.0393,0.6735,-1.0,0.0,True,-0.07495000000000002,,0.005618838572997609,-0.019188401216495454,jan-B,0.006399805191969564,-0.03364270833333335
2026-01-28,KOTAKBANK.NS,0.2503,-0.2503,0.5005,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,5,-0.7066,0.8332,-0.8328,0.0,False,0.0,,-0.010669238510194523,-0.026899467260139254,jan-B,-0.009888271891222567,0.04130729166666667
2026-01-28,LT.NS,-0.2357,0.0901,0.3258,"DIVERGENT (sent=-0.24, news=+0.09)",7,6,-0.8785,0.8453,-0.5462,0.5651,False,-0.0728,,0.036452336775308236,-0.004330187627014981,jan-B,0.037233303394280194,-0.031492708333333334
2026-01-28,AXISBANK.NS,0.8285,-0.1526,0.9811,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,6,0.661,0.8801,-0.5194,0.0,False,0.33795,,0.03833912237756487,0.02033246913654807,jan-B,0.03912008899653683,0.37925729166666666
2026-01-28,BAJFINANCE.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,-0.2659,True,-0.1852,,-0.005667592033102742,0.0020895972798151696,jan-B,-0.004886625414130786,-0.14389270833333334
2026-01-28,ASIANPAINT.NS,-0.2359,-0.2052,0.0307,NEUTRAL,11,5,-0.8197,0.4758,-0.8328,0.0,False,-0.22055,,-0.03324309195668529,-0.06121992930543285,jan-B,-0.03246212533771333,-0.17924270833333333
2026-01-28,MARUTI.NS,0.8152,-0.3018,1.117,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0394,0.8957,-1.0,0.0,True,0.25670000000000004,,-0.018686563151172897,-0.0631022104666541,jan-B,-0.017905596532200942,0.29800729166666673
2026-01-28,HCLTECH.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.019657740281989522,0.02506955470390637,jan-B,-0.018876773663017567,-0.14389270833333334
2026-01-28,SUNPHARMA.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.00949951338336863,-0.001982957196263291,jan-B,-0.008718546764396673,-0.14389270833333334
2026-01-28,TITAN.NS,-0.6648,-0.314,0.3509,OVERREACTION (Fundamental Stable / Retail Panic),5,4,-0.8816,0.5759,-1.0,0.0,True,-0.48939999999999995,,0.0005534189975089365,-0.024610489222948062,jan-B,0.0013343856164808924,-0.44809270833333326
2026-01-28,WIPRO.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.0018959856560314403,0.014913747498107144,jan-B,-0.0011150190370594845,-0.14389270833333334
2026-01-28,ULTRACEMCO.NS,0.8519,-0.314,1.1658,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,4,0.6483,0.9009,-1.0,0.0,True,0.26895,,-0.0057178663742460945,0.05871133593166933,jan-B,-0.004936899755274139,0.3102572916666667
2026-01-28,NESTLEIND.NS,0.785,-0.3018,1.0868,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0394,0.8611,-1.0,0.0,True,0.2416,,0.03095023638512373,-0.0025468456973150033,jan-B,0.03173120300409569,0.28290729166666667
2026-01-28,ONGC.NS,0.7822,-0.2573,1.0395,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),9,5,0.5699,0.8664,-0.8328,0.0,False,0.26245,,0.001414899263731284,0.11726767151767148,jan-B,0.00219586588270324,0.3037572916666667
2026-01-28,NTPC.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1371,0.617,-1.0,0.0,True,-0.1852,,0.02284158328285235,0.02745388393048409,jan-B,0.023622549901824306,-0.14389270833333334
2026-01-28,POWERGRID.NS,0.8135,0.2188,0.5947,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,4,0.2432,0.8807,-1.0,0.8868,True,0.51615,,-0.012702086340309782,0.02263330520427287,jan-B,-0.011921119721337825,0.5574572916666667
2026-01-28,M&M.NS,0.4872,-0.1497,0.6369,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,6,-0.6917,0.8893,-0.9437,0.5897,False,0.16875,,-0.005044619793015626,-0.030442740359276188,jan-B,-0.00426365317404367,0.21005729166666667
2026-01-28,TATASTEEL.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.2446,0.617,-1.0,0.0,True,-0.1852,,-0.003714253831687442,0.05605803755465999,jan-B,-0.002933287212715486,-0.14389270833333334
2026-01-28,JSWSTEEL.NS,0.8531,0.0427,0.8104,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,7,0.7168,0.895,-0.3601,0.4134,False,0.44789999999999996,,-0.00352828992376486,0.0506034061826508,jan-B,-0.0027473233047929043,0.48920729166666665
2026-01-28,ADANIENT.NS,-0.202,-0.3632,0.1612,BEARISH (Confirmed),7,4,-0.745,0.5802,-1.0,0.0,True,-0.2826,,0.01288418571678096,-0.029390375101854938,jan-B,0.013665152335752917,-0.24129270833333336
2026-01-28,ADANIPORTS.NS,-0.2062,-0.3836,0.1774,BEARISH (Confirmed),6,5,-0.6597,0.5875,-1.0,0.4846,False,-0.2949,,0.027426025779261343,0.010456276916819052,jan-B,0.028206992398233297,-0.2535927083333333
2026-01-28,COALINDIA.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.007431557019232815,0.06922702244464629,jan-B,-0.00665059040026086,-0.14389270833333334
2026-01-28,BAJAJFINSV.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,0.0063391879855083655,-0.009393936183406448,jan-B,0.007120154604480321,-0.14389270833333334
2026-01-28,GRASIM.NS,0.7291,-0.874,1.6031,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0394,0.8166,-1.0,-0.3672,True,-0.07245000000000001,,-0.007079742511665321,0.04624852427901782,jan-B,-0.006298775892693366,-0.031142708333333345
2026-01-28,HINDALCO.NS,0.7612,-0.314,1.0752,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0784,0.8556,-1.0,0.0,True,0.2236,,-0.035664231802984725,0.07553069546935132,jan-B,-0.03488326518401277,0.26490729166666666
2026-01-28,DRREDDY.NS,0.4945,-0.452,0.9465,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0784,0.6465,-1.0,0.0,True,0.02124999999999999,,-0.0035992019746932113,0.0478272487901259,jan-B,-0.0028182353557212555,0.06255729166666665
2026-01-28,CIPLA.NS,-0.834,-0.3773,0.4568,OVERREACTION (Fundamental Stable / Retail Panic),9,8,-0.9394,-0.5229,-0.8499,0.1998,False,-0.60565,,-0.003312274895627576,-0.03627393569069115,jan-B,-0.00253130827665562,-0.5643427083333333
2026-01-28,BRITANNIA.NS,0.5263,-0.0854,0.6117,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0368,0.6928,-1.0,0.7798,True,0.22044999999999998,,0.019483343480908077,-0.02302855200543852,jan-B,0.020264310099880032,0.26175729166666667
2026-01-28,EICHERMOT.NS,0.6357,-0.4046,1.0403,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,0.0784,0.7439,-1.0,0.0,True,0.11555000000000001,,0.0072832696931126595,-0.014288701470690723,jan-B,0.008064236312084616,0.15685729166666668
2026-01-28,HEROMOTOCO.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.2446,0.617,-1.0,0.0,True,-0.1852,,0.003900212005735648,-0.012185248678052929,jan-B,0.004681178624707604,-0.14389270833333334
2026-01-28,BAJAJ-AUTO.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,0.01738481125661928,0.027614434821144007,jan-B,0.018165777875591236,-0.14389270833333334
2026-01-28,DIVISLAB.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,-0.022139625080801584,0.029103608847497187,jan-B,-0.02135865846182963,-0.14389270833333334
2026-01-28,TECHM.NS,0.7013,-0.2616,0.9628,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,5,0.2432,0.8358,-0.8328,0.0,False,0.21985000000000002,,-0.011231521103816422,0.050283005310731266,jan-B,-0.010450554484844466,0.2611572916666667
2026-01-28,INDUSINDBK.NS,0.6117,0.1277,0.4839,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,4,0.2059,0.8116,-1.0,0.8618,True,0.36970000000000003,,-0.006210531823535148,-0.0038115363353876663,jan-B,-0.005429565204563193,0.4110072916666667
2026-01-28,APOLLOHOSP.NS,0.6518,-0.7136,1.3653,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,3,0.0368,0.7963,-1.0,0.0,True,-0.030899999999999983,,0.012068365532300396,-0.005063293825235959,jan-B,0.012849332151272352,0.010407291666666686
2026-01-28,TATACONSUM.NS,0.2955,0.5469,0.2514,UNDER-THE-RADAR VALUE (Fundamental Bullish / Retail Neutral),10,9,-0.4137,0.8229,0.02,0.8606,False,0.4212,,0.001855467369160646,-0.04489445170078288,jan-B,0.002636433988132602,0.4625072916666667
2026-01-28,SBILIFE.NS,-0.1522,-0.452,0.2998,"DIVERGENT (sent=-0.15, news=-0.45)",5,4,-0.5896,0.5759,-1.0,0.0,True,-0.30210000000000004,,-0.026641262113263786,0.002000784469297523,jan-B,-0.02586029549429183,-0.26079270833333335
2026-01-28,HDFCLIFE.NS,0.3432,-0.7136,1.0567,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),4,3,-0.1344,0.617,-1.0,0.0,True,-0.1852,,0.0032939926710302547,-0.0047807390266184635,jan-B,0.00407495929000221,-0.14389270833333334
2026-01-28,SHRIRAMFIN.NS,0.502,-0.314,0.816,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,4,-0.691,0.8749,-1.0,0.0,True,0.094,,0.001177868297418172,0.03169619017009495,jan-B,0.001958834916390128,0.13530729166666666
2026-01-28,BPCL.NS,0.8373,0.0597,0.7776,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,6,0.525,0.9007,-0.5337,0.5752,False,0.4485,,0.005933456405055271,0.02012946256031989,jan-B,0.006714423024027226,0.4898072916666667
2026-02-12,RELIANCE.NS,-0.5008,-1.0,0.4992,"DIVERGENT (sent=-0.50, news=-1.00)",3,1,-0.8748,0.9224,-1.0,-1.0,True,-0.7504,,-0.02022224400288386,0.0038103931770443467,feb-A,-0.007538080014730067,-0.9493208333333333
2026-02-12,TCS.NS,-0.2914,0.3334,0.6248,UNDER-THE-RADAR VALUE (Fundamental Bullish / Retail Neutral),6,2,-0.9205,0.5029,-0.3333,1.0,True,0.02099999999999999,,-0.021053800357360153,-0.08069531108797767,feb-A,-0.00836963636920636,-0.1779208333333333
2026-02-12,HDFCBANK.NS,0.8924,0.0,0.8924,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),2,0,0.8894,0.9224,,,True,0.4462,,-0.01814034153399624,-0.03064124776568722,feb-A,-0.005456177545842447,0.2472791666666667
2026-02-12,INFY.NS,-0.077,-0.5333,0.4563,"DIVERGENT (sent=-0.08, news=-0.53)",4,2,-0.8548,0.8761,-1.0,0.0,True,-0.30515,,-0.012193416726503203,-0.08827780831357623,feb-A,0.0004907472616505898,-0.5040708333333332
2026-02-12,ICICIBANK.NS,-0.8532,0.0,0.8532,OVERREACTION (Fundamental Stable / Retail Panic),2,1,-0.9642,0.9224,0.0,0.0,True,-0.4266,,-0.010769247842001728,0.023988542785535305,feb-A,0.0019149161461520653,-0.6255208333333333
2026-02-12,HINDUNILVR.NS,0.9224,0.0,0.9224,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),1,0,0.9224,0.9224,,,True,0.4612,,-0.043366395035688954,0.02348795919209601,feb-A,-0.03068223104753516,0.26227916666666673
2026-02-12,ITC.NS,-0.0128,0.0,0.0128,NEUTRAL,3,1,-0.5593,0.9224,0.0,0.0,True,-0.0064,,-0.011655361317089552,0.02337196540495956,feb-A,0.0010288026710642412,-0.20532083333333329
