date,ticker,agg_sent,agg_news,divergence,label,n_sent,n_news,sent_lo,sent_hi,news_lo,news_hi,low_n,combined,agg_earnings,actual_ret,momentum,window,ret_resid,sig_resid
2026-01-12,ULTRACEMCO.NS,-0.4834,-0.3698,0.1136,BEARISH (Confirmed),9,9,-0.8602,0.2052,-0.7462,0.089,False,-0.4266,,0.012977351628368217,0.0009100686688177095,jan-A,0.015808069830077102,-0.2727760416666667
2026-01-12,NESTLEIND.NS,0.0282,-0.1117,0.1398,NEUTRAL,8,7,-0.7894,0.678,-0.5207,0.2836,False,-0.041749999999999995,,-0.004038454956428406,-0.0016734552467653208,jan-A,-0.0012077367547195217,0.11207395833333332
2026-01-12,ONGC.NS,-0.474,-0.2244,0.2496,OVERREACTION (Fundamental Stable / Retail Panic),10,9,-0.8676,0.1591,-0.602,0.1882,False,-0.34919999999999995,,0.05311607349501668,-0.009996174416185166,jan-A,0.05594679169672556,-0.19537604166666664
2026-01-12,NTPC.NS,-0.0771,0.0368,0.1139,NEUTRAL,7,7,-0.7273,0.7705,-0.5034,0.6265,False,-0.02015,,0.03452366145604824,-0.03750718271349762,jan-A,0.03735437965775712,0.13367395833333331
2026-01-12,POWERGRID.NS,0.125,-0.1083,0.2333,"DIVERGENT (sent=+0.12, news=-0.11)",8,7,-0.7584,0.7369,-0.5102,0.3079,False,0.008350000000000003,,-0.0007735036708451659,-0.04822383868778879,jan-A,0.002057214530863718,0.1621739583333333
2026-01-12,M&M.NS,-0.2501,-0.1408,0.1094,NEUTRAL,8,6,-0.8307,0.5054,-0.6512,0.4028,False,-0.19545,,-0.008826724606192271,-0.028572948693496913,jan-A,-0.005996006404483388,-0.0416260416666667
2026-01-12,TATASTEEL.NS,-0.3557,-0.2192,0.1365,NEUTRAL,9,9,-0.8305,0.3605,-0.5742,0.164,False,-0.28745,,0.03279844938444687,-0.013353418175692244,jan-A,0.03562916758615575,-0.13362604166666667
2026-01-12,JSWSTEEL.NS,-0.2619,-0.1408,0.1211,NEUTRAL,6,6,-0.8217,0.651,-0.6336,0.4118,False,-0.20135000000000003,,-0.0007608881211657037,-0.00269843424935301,jan-A,0.00206983008054318,-0.04752604166666671
2026-01-12,ADANIENT.NS,-0.3566,-0.2492,0.1074,NEUTRAL,9,9,-0.8205,0.4219,-0.5929,0.1811,False,-0.3029,,-0.008427044329263,-0.04733484851423375,jan-A,-0.005596326127554117,-0.1490760416666667
2026-01-12,ADANIPORTS.NS,-0.2619,-0.1408,0.1211,NEUTRAL,6,6,-0.825,0.6572,-0.6512,0.3819,False,-0.20135000000000003,,-0.00935227941004757,-0.03315470551041122,jan-A,-0.006521561208338687,-0.04752604166666671
2026-01-12,COALINDIA.NS,-0.0978,-0.1107,0.0128,NEUTRAL,7,8,-0.7242,0.7895,-0.5069,0.279,False,-0.10425000000000001,,-0.000231245939963598,0.011346335178803901,jan-A,0.002599472261745286,0.04957395833333331
2026-01-12,BAJAJFINSV.NS,-0.2619,-0.1408,0.1211,NEUTRAL,6,6,-0.8209,0.658,-0.6074,0.3896,False,-0.20135000000000003,,0.0010005502904459895,-0.019762616576492698,jan-A,0.0038312684921548734,-0.04752604166666671
2026-01-12,GRASIM.NS,-0.5298,-0.1318,0.398,OVERREACTION (Fundamental Stable / Retail Panic),7,7,-0.8639,0.3239,-0.5995,0.3465,False,-0.33080000000000004,,-0.003883529601801161,-0.014812718108192513,jan-A,-0.0010528114000922773,-0.17697604166666672
2026-01-12,HINDALCO.NS,0.1779,-0.104,0.2819,"DIVERGENT (sent=+0.18, news=-0.10)",10,8,-0.5332,0.7033,-0.4716,0.2819,False,0.036950000000000004,,0.03825457831649759,-0.012396680950565675,jan-A,0.04108529651820647,0.19077395833333333
2026-01-12,DRREDDY.NS,-0.2619,-0.1408,0.1211,NEUTRAL,6,6,-0.815,0.6413,-0.6119,0.4099,False,-0.20135000000000003,,-0.023858494446729717,-0.027599999999999958,jan-A,-0.02102777624502083,-0.04752604166666671
2026-01-12,CIPLA.NS,-0.45,-0.1408,0.3092,OVERREACTION (Fundamental Stable / Retail Panic),7,6,-0.869,0.3215,-0.6063,0.3896,False,-0.2954,,-0.020952777558898017,-0.03592585860489039,jan-A,-0.018122059357189132,-0.14157604166666668
2026-01-12,BRITANNIA.NS,-0.464,-0.0372,0.4268,OVERREACTION (Fundamental Stable / Retail Panic),10,8,-0.8471,0.2309,-0.4436,0.3955,False,-0.2506,,-0.006225288129889761,-0.01377250477059655,jan-A,-0.0033945699281808773,-0.09677604166666667
2026-01-12,EICHERMOT.NS,0.1644,-0.0479,0.2124,"DIVERGENT (sent=+0.16, news=-0.05)",9,8,-0.4407,0.7271,-0.4659,0.3779,False,0.058249999999999996,,-0.010489510489510523,-0.00621450050116934,jan-A,-0.0076587922878016395,0.2120739583333333
2026-01-12,HEROMOTOCO.NS,-0.0766,-0.0633,0.0133,NEUTRAL,7,9,-0.7043,0.7047,-0.4421,0.3182,False,-0.06995,,-0.008731316471842998,-0.043271257175268696,jan-A,-0.005900598270134115,0.08387395833333332
2026-01-12,BAJAJ-AUTO.NS,-0.031,-0.1228,0.0919,NEUTRAL,7,7,-0.7272,0.7196,-0.5537,0.3417,False,-0.0769,,0.00932458964804228,-0.0006843251686309282,jan-A,0.012155307849751164,0.07692395833333332
2026-01-12,DIVISLAB.NS,0.4495,-0.1188,0.5684,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),11,10,-0.115,0.8251,-0.4338,0.1519,False,0.16535,,-0.02004471513375994,0.019171839396558532,jan-A,-0.017213996932051053,0.3191739583333333
2026-01-12,TECHM.NS,-0.2619,-0.1408,0.1211,NEUTRAL,6,6,-0.7997,0.6581,-0.6278,0.4684,False,-0.20135000000000003,,0.0015131608669094465,-0.0067631339864796525,jan-A,0.00434387906861833,-0.04752604166666671
2026-01-12,INDUSINDBK.NS,-0.1362,-0.0916,0.0446,NEUTRAL,10,9,-0.6849,0.4465,-0.419,0.2279,False,-0.1139,,0.04312771248164715,0.00611145055325002,jan-A,0.04595843068335603,0.039923958333333315
2026-01-12,APOLLOHOSP.NS,-0.1369,-0.264,0.127,BEARISH (Confirmed),9,8,-0.6566,0.5328,-0.6886,0.1774,False,-0.20045000000000002,,0.0005503105309296874,0.0261895162000092,jan-A,0.0033810287326385712,-0.0466260416666667
2026-01-12,TATACONSUM.NS,0.2677,-0.1117,0.3794,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,7,-0.5279,0.8262,-0.5423,0.3103,False,0.078,,-0.017529225528653103,0.008628785598765232,jan-A,-0.01469850732694422,0.2318239583333333
2026-01-12,SBILIFE.NS,-0.2619,-0.1408,0.1211,NEUTRAL,6,6,-0.8153,0.6974,-0.6079,0.3963,False,-0.20135000000000003,,-0.013917997119144654,0.01079205583698939,jan-A,-0.01108727891743577,-0.04752604166666671
2026-01-12,HDFCLIFE.NS,-0.0791,-0.1291,0.0501,NEUTRAL,7,7,-0.7213,0.5394,-0.5731,0.3248,False,-0.1041,,-0.01517263210439701,-0.006123978909969852,jan-A,-0.012341913902688127,0.04972395833333332
2026-01-12,SHRIRAMFIN.NS,0.0168,-0.2413,0.2581,"DIVERGENT (sent=+0.02, news=-0.24)",7,8,-0.7214,0.6569,-0.6361,0.1977,False,-0.11224999999999999,,0.008532059927138125,-0.030447987777273977,jan-A,0.011362778128847008,0.04157395833333333
2026-01-12,BPCL.NS,-0.4961,-0.3973,0.0988,BEARISH (Confirmed),9,9,-0.8356,0.1897,-0.731,0.072,False,-0.4467,,-0.0051568226702174425,-0.050674810834670625,jan-A,-0.0023261044685085586,-0.2928760416666667
2026-01-28,RELIANCE.NS,-0.3655,-0.3686,0.0031,BEARISH (Confirmed),7,6,-0.7951,0.3532,-0.8582,-0.0627,False,-0.36705,,-0.0009307138830112471,0.0019368191914712618,jan-B,-0.0001497472640392914,-0.2740447916666667
2026-01-28,TCS.NS,0.1175,-0.4493,0.5668,"DIVERGENT (sent=+0.12, news=-0.45)",8,5,-0.7143,0.7446,-1.0,-0.0791,False,-0.1659,,-0.023811845430586343,0.031525007794907633,jan-B,-0.023030878811614388,-0.07289479166666667
2026-01-28,HDFCBANK.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.2925,0.5625,-1.0,-0.2632,True,-0.2579,,-0.003698930413410073,0.0016108153833402916,jan-B,-0.0029179637944381173,-0.1648947916666667
2026-01-28,INFY.NS,-0.6452,-0.7808,0.1356,BEARISH (Confirmed),6,4,-0.9145,0.4919,-1.0,-0.2,True,-0.7130000000000001,,-0.015301502940438083,0.004581312470093524,jan-B,-0.014520536321466127,-0.6199947916666667
2026-01-28,ICICIBANK.NS,-0.7108,-0.5601,0.1506,BEARISH (Confirmed),11,7,-0.8711,-0.238,-0.9096,-0.1541,False,-0.6354500000000001,,-0.00928562669099564,-0.005887554418354202,jan-B,-0.008504660072023685,-0.5424447916666667
2026-01-28,HINDUNILVR.NS,0.44,-0.62,1.06,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),10,6,-0.1248,0.7989,-1.0,-0.1982,False,-0.09,,-0.002270392938726884,-0.00029431099313126374,jan-B,-0.0014894263197549281,0.0030052083333333285
2026-01-28,ITC.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.1819,0.5759,-1.0,-0.2632,True,-0.2579,,0.003113793485251204,-0.01578297925349459,jan-B,0.0038947601042231598,-0.1648947916666667
2026-01-28,SBIN.NS,0.7701,-0.3956,1.1657,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,5,0.2793,0.8669,-1.0,-0.0645,False,0.18725,,0.012834988814474535,0.026148212875212185,jan-B,0.013615955433446491,0.28025520833333334
2026-01-28,BHARTIARTL.NS,0.3595,-0.7808,1.1403,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,4,-0.4709,0.6395,-1.0,-0.2632,True,-0.21065000000000003,,0.005618838572997609,-0.019188401216495454,jan-B,0.006399805191969564,-0.1176447916666667
2026-01-28,KOTAKBANK.NS,0.241,-0.3231,0.5641,"DIVERGENT (sent=+0.24, news=-0.32)",8,6,-0.7358,0.8192,-0.8584,-0.0428,False,-0.04105,,-0.010669238510194523,-0.026899467260139254,jan-B,-0.009888271891222567,0.05195520833333332
2026-01-28,LT.NS,-0.2395,0.0196,0.2591,"DIVERGENT (sent=-0.24, news=+0.02)",8,7,-0.8858,0.8376,-0.6231,0.5352,False,-0.10994999999999999,,0.036452336775308236,-0.004330187627014981,jan-B,0.037233303394280194,-0.016944791666666667
2026-01-28,AXISBANK.NS,0.82,-0.2048,1.0248,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),9,7,0.5883,0.8755,-0.6242,-0.0275,False,0.3076,,0.03833912237756487,0.02033246913654807,jan-B,0.03912008899653683,0.4006052083333333
2026-01-28,BAJFINANCE.NS,-0.1943,-0.5122,0.3179,"DIVERGENT (sent=-0.19, news=-0.51)",6,5,-0.7276,0.4876,-1.0,-0.0995,False,-0.35325,,-0.005667592033102742,0.0020895972798151696,jan-B,-0.004886625414130786,-0.2602447916666667
2026-01-28,ASIANPAINT.NS,-0.263,-0.3949,0.1319,BEARISH (Confirmed),13,7,-0.837,0.4186,-0.9196,-0.0946,False,-0.32894999999999996,,-0.03324309195668529,-0.06121992930543285,jan-B,-0.03246212533771333,-0.23594479166666665
2026-01-28,MARUTI.NS,0.8005,-0.3821,1.1826,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,5,0.0745,0.8906,-1.0,-0.0609,False,0.2092,,-0.018686563151172897,-0.0631022104666541,jan-B,-0.017905596532200942,0.3022052083333333
2026-01-28,HCLTECH.NS,-0.3027,-0.0843,0.2184,OVERREACTION (Fundamental Stable / Retail Panic),6,5,-0.8007,0.5093,-1.0,0.6568,False,-0.1935,,-0.019657740281989522,0.02506955470390637,jan-B,-0.018876773663017567,-0.10049479166666668
2026-01-28,SUNPHARMA.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.315,0.5582,-1.0,-0.2632,True,-0.2579,,-0.00949951338336863,-0.001982957196263291,jan-B,-0.008718546764396673,-0.1648947916666667
2026-01-28,TITAN.NS,-0.6668,-0.3956,0.2712,OVERREACTION (Fundamental Stable / Retail Panic),6,5,-0.8775,0.5036,-1.0,-0.0645,False,-0.5312,,0.0005534189975089365,-0.024610489222948062,jan-B,0.0013343856164808924,-0.4381947916666667
2026-01-28,WIPRO.NS,-0.4242,-0.0994,0.3248,OVERREACTION (Fundamental Stable / Retail Panic),8,7,-0.824,0.1372,-0.7767,0.4915,False,-0.26180000000000003,,-0.0018959856560314403,0.014913747498107144,jan-B,-0.0011150190370594845,-0.16879479166666672
2026-01-28,ULTRACEMCO.NS,0.8395,-0.3956,1.2351,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,5,0.5015,0.8986,-1.0,-0.0497,False,0.22195,,-0.0057178663742460945,0.05871133593166933,jan-B,-0.004936899755274139,0.31495520833333335
2026-01-28,NESTLEIND.NS,0.7574,-0.4634,1.2208,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,6,0.1468,0.8454,-1.0,-0.1065,False,0.147,,0.03095023638512373,-0.0025468456973150033,jan-B,0.03173120300409569,0.24000520833333333
2026-01-28,ONGC.NS,0.7742,-0.3313,1.1055,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),10,6,0.4908,0.8628,-0.8646,-0.0515,False,0.22145,,0.001414899263731284,0.11726767151767148,jan-B,0.00219586588270324,0.31445520833333335
2026-01-28,NTPC.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.2925,0.5759,-1.0,-0.2,True,-0.2579,,0.02284158328285235,0.02745388393048409,jan-B,0.023622549901824306,-0.1648947916666667
2026-01-28,POWERGRID.NS,0.7972,0.0692,0.7281,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,5,0.1277,0.8719,-1.0,0.7456,False,0.43320000000000003,,-0.012702086340309782,0.02263330520427287,jan-B,-0.011921119721337825,0.5262052083333334
2026-01-28,M&M.NS,0.4802,-0.2011,0.6813,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,7,-0.745,0.8831,-0.943,0.5597,False,0.13955,,-0.005044619793015626,-0.030442740359276188,jan-B,-0.00426365317404367,0.23255520833333332
2026-01-28,TATASTEEL.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.2925,0.558,-1.0,-0.2632,True,-0.2579,,-0.003714253831687442,0.05605803755465999,jan-B,-0.002933287212715486,-0.1648947916666667
2026-01-28,JSWSTEEL.NS,0.8425,-0.0091,0.8516,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),10,8,0.6766,0.888,-0.4785,0.3628,False,0.4167,,-0.00352828992376486,0.0506034061826508,jan-B,-0.0027473233047929043,0.5097052083333333
2026-01-28,ADANIENT.NS,-0.2103,-0.4493,0.239,"DIVERGENT (sent=-0.21, news=-0.45)",8,5,-0.7546,0.5311,-1.0,-0.0791,False,-0.3298,,0.01288418571678096,-0.029390375101854938,jan-B,0.013665152335752917,-0.23679479166666667
2026-01-28,ADANIPORTS.NS,-0.3759,-0.5421,0.1662,BEARISH (Confirmed),9,7,-0.7194,0.3439,-1.0,0.1665,False,-0.459,,0.027426025779261343,0.010456276916819052,jan-B,0.028206992398233297,-0.3659947916666667
2026-01-28,COALINDIA.NS,0.4658,-0.1702,0.636,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,5,-0.1004,0.7644,-1.0,0.653,False,0.1478,,-0.007431557019232815,0.06922702244464629,jan-B,-0.00665059040026086,0.2408052083333333
2026-01-28,BAJAJFINSV.NS,-0.2094,-0.8562,0.6468,"DIVERGENT (sent=-0.21, news=-0.86)",6,5,-0.8052,0.4919,-1.0,-0.4831,False,-0.5327999999999999,,0.0063391879855083655,-0.009393936183406448,jan-B,0.007120154604480321,-0.43979479166666663
2026-01-28,GRASIM.NS,0.7329,-0.6707,1.4036,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,6,0.1485,0.8151,-1.0,-0.2028,False,0.031100000000000017,,-0.007079742511665321,0.04624852427901782,jan-B,-0.006298775892693366,0.12410520833333334
2026-01-28,HINDALCO.NS,0.7381,-0.3956,1.1337,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,5,-0.0766,0.8421,-1.0,-0.0696,False,0.17124999999999999,,-0.035664231802984725,0.07553069546935132,jan-B,-0.03488326518401277,0.2642552083333333
2026-01-28,DRREDDY.NS,0.5806,0.0635,0.5172,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),13,12,0.2103,0.8045,-0.3093,0.4209,False,0.32205,,-0.0035992019746932113,0.0478272487901259,jan-B,-0.0028182353557212555,0.4150552083333333
2026-01-28,CIPLA.NS,-0.8404,-0.3653,0.4751,OVERREACTION (Fundamental Stable / Retail Panic),11,10,-0.9418,-0.5498,-0.8473,0.1616,False,-0.60285,,-0.003312274895627576,-0.03627393569069115,jan-B,-0.00253130827665562,-0.5098447916666666
2026-01-28,BRITANNIA.NS,0.4776,-0.2343,0.7119,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,5,-0.0766,0.6698,-1.0,0.6135,False,0.12165000000000001,,0.019483343480908077,-0.02302855200543852,jan-B,0.020264310099880032,0.21465520833333335
2026-01-28,EICHERMOT.NS,0.6047,-0.4929,1.0976,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,5,-0.0926,0.7363,-1.0,-0.1064,False,0.055900000000000005,,0.0072832696931126595,-0.014288701470690723,jan-B,0.008064236312084616,0.14890520833333332
2026-01-28,HEROMOTOCO.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.3494,0.5759,-1.0,-0.2,True,-0.2579,,0.003900212005735648,-0.012185248678052929,jan-B,0.004681178624707604,-0.1648947916666667
2026-01-28,BAJAJ-AUTO.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.315,0.5581,-1.0,-0.2,True,-0.2579,,0.01738481125661928,0.027614434821144007,jan-B,0.018165777875591236,-0.1648947916666667
2026-01-28,DIVISLAB.NS,-0.2687,-0.8843,0.6157,"DIVERGENT (sent=-0.27, news=-0.88)",7,6,-0.7758,0.3785,-1.0,-0.5745,False,-0.5765,,-0.022139625080801584,0.029103608847497187,jan-B,-0.02135865846182963,-0.4834947916666667
2026-01-28,TECHM.NS,0.7279,-0.0855,0.8134,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),9,8,0.4853,0.8434,-0.5648,0.3209,False,0.3212,,-0.011231521103816422,0.050283005310731266,jan-B,-0.010450554484844466,0.4142052083333333
2026-01-28,INDUSINDBK.NS,0.1698,-0.2748,0.4446,"DIVERGENT (sent=+0.17, news=-0.27)",9,6,-0.5933,0.6593,-1.0,0.5708,False,-0.05249999999999999,,-0.006210531823535148,-0.0038115363353876663,jan-B,-0.005429565204563193,0.040505208333333334
2026-01-28,APOLLOHOSP.NS,0.6151,-0.7808,1.396,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),6,4,-0.1002,0.7774,-1.0,-0.3672,True,-0.08285000000000003,,0.012068365532300396,-0.005063293825235959,jan-B,0.012849332151272352,0.01015520833333329
2026-01-28,TATACONSUM.NS,0.2911,0.477,0.1859,BULLISH (Confirmed),11,10,-0.4586,0.8238,-0.1146,0.8168,False,0.38405,,0.001855467369160646,-0.04489445170078288,jan-B,0.002636433988132602,0.4770552083333333
2026-01-28,SBILIFE.NS,0.071,-0.1751,0.2461,"DIVERGENT (sent=+0.07, news=-0.18)",7,6,-0.5034,0.7222,-0.8835,0.4811,False,-0.052050000000000006,,-0.026641262113263786,0.002000784469297523,jan-B,-0.02586029549429183,0.04095520833333332
2026-01-28,HDFCLIFE.NS,0.265,-0.7808,1.0458,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),5,4,-0.2925,0.5759,-1.0,-0.2632,True,-0.2579,,0.0032939926710302547,-0.0047807390266184635,jan-B,0.00407495929000221,-0.1648947916666667
2026-01-28,SHRIRAMFIN.NS,0.4859,-0.3956,0.8815,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),7,5,-0.7189,0.8557,-1.0,-0.0497,False,0.045149999999999996,,0.001177868297418172,0.03169619017009495,jan-B,0.001958834916390128,0.13815520833333333
2026-01-28,BPCL.NS,0.8224,-0.0124,0.8348,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),8,7,0.4324,0.8943,-0.6073,0.4771,False,0.405,,0.005933456405055271,0.02012946256031989,jan-B,0.006714423024027226,0.49800520833333334
2026-02-12,RELIANCE.NS,-0.2206,-0.2803,0.0597,BEARISH (Confirmed),13,9,-0.6818,0.6568,-0.7683,0.4008,False,-0.25045,,-0.02022224400288386,0.0038103931770443467,feb-A,-0.007538080014730067,-0.157675
2026-02-12,TCS.NS,-0.362,-0.1796,0.1824,NEUTRAL,15,9,-0.8914,0.3323,-0.7201,0.3544,False,-0.2708,,-0.021053800357360153,-0.08069531108797767,feb-A,-0.00836963636920636,-0.178025
2026-02-12,HDFCBANK.NS,0.2758,-0.3265,0.6023,SPECULATIVE HYPE (Retail Bullish / Fundamental Neutral),10,6,-0.7178,0.7723,-0.8511,0.3265,False,-0.02535000000000001,,-0.01814034153399624,-0.03064124776568722,feb-A,-0.005456177545842447,0.067425
2026-02-12,INFY.NS,-0.1564,-0.4092,0.2529,"DIVERGENT (sent=-0.16, news=-0.41)",12,8,-0.8282,0.6272,-0.8312,0.1053,False,-0.2828,,-0.012193416726503203,-0.08827780831357623,feb-A,0.0004907472616505898,-0.190025
2026-02-12,ICICIBANK.NS,-0.7361,-0.2841,0.452,OVERREACTION (Fundamental Stable / Retail Panic),9,6,-0.9398,0.3632,-0.8511,0.2484,False,-0.5101,,-0.010769247842001728,0.023988542785535305,feb-A,0.0019149161461520653,-0.417325
2026-02-12,HINDUNILVR.NS,-0.0957,-0.4103,0.3146,"DIVERGENT (sent=-0.10, news=-0.41)",8,5,-0.7061,0.5135,-1.0,0.4103,False,-0.253,,-0.043366395035688954,0.02348795919209601,feb-A,-0.03068223104753516,-0.160225
